"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3710#1","3710","plate","Plate 1 x 4","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3710#1","3710","plate","Plate 1 x 4","3024#5","3024","plate","Plate 1 x 1","stack"
"3710#1","3710","plate","Plate 1 x 4","3024#6","3024","plate","Plate 1 x 1","stack"
"3710#1","3710","plate","Plate 1 x 4","3004#2","3004","brick","Brick 1 x 2","stack"
"3710#1","3710","plate","Plate 1 x 4","3004#3","3004","brick","Brick 1 x 2","stack"
"3710#1","3710","plate","Plate 1 x 4","3022#3","3022","plate","Plate 2 x 2","stack"
"3710#1","3710","plate","Plate 1 x 4","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","stack"
"3710#1","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","stack"
"3710#1","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","stack"
"3710#1","3710","plate","Plate 1 x 4","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3788#1","3788","wheel","Wheel Arch, Mudguard 2 x 4 Studded","3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","touch"
"3788#1","3788","wheel","Wheel Arch, Mudguard 2 x 4 Studded","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","tyre-hub"
"3788#1","3788","wheel","Wheel Arch, Mudguard 2 x 4 Studded","4624#2","4624","tyre","Wheel 8 x 6","tyre-hub"
"3788#1","3788","wheel","Wheel Arch, Mudguard 2 x 4 Studded","4084#2","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"3788#1","3788","wheel","Wheel Arch, Mudguard 2 x 4 Studded","4624#5","4624","tyre","Wheel 8 x 6","tyre-hub"
"3788#1","3788","wheel","Wheel Arch, Mudguard 2 x 4 Studded","4084#5","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4624#1","4624","tyre","Wheel 8 x 6","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4084#1","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4624#3","4624","tyre","Wheel 8 x 6","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4084#3","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4624#4","4624","tyre","Wheel 8 x 6","tyre-hub"
"4211#1","4211","wheel","Vehicle Base 4 x 5 with Wheel Arches, 2 x 2 Opening","4084#4","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"3024#1","3024","plate","Plate 1 x 1","3002#1","3002","brick","Brick 2 x 3","touch"
"3024#1","3024","plate","Plate 1 x 1","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3024#1","3024","plate","Plate 1 x 1","3024#6","3024","plate","Plate 1 x 1","touch"
"3024#1","3024","plate","Plate 1 x 1","3004#2","3004","brick","Brick 1 x 2","stack"
"3024#1","3024","plate","Plate 1 x 1","3022#3","3022","plate","Plate 2 x 2","stack"
"3024#1","3024","plate","Plate 1 x 1","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","stack"
"3024#1","3024","plate","Plate 1 x 1","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3024#2","3024","plate","Plate 1 x 1","3002#1","3002","brick","Brick 2 x 3","touch"
"3024#2","3024","plate","Plate 1 x 1","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"3024#2","3024","plate","Plate 1 x 1","3024#5","3024","plate","Plate 1 x 1","touch"
"3024#2","3024","plate","Plate 1 x 1","3004#3","3004","brick","Brick 1 x 2","stack"
"3024#2","3024","plate","Plate 1 x 1","3022#3","3022","plate","Plate 2 x 2","stack"
"3024#2","3024","plate","Plate 1 x 1","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","stack"
"3024#2","3024","plate","Plate 1 x 1","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3024#3","3024","plate","Plate 1 x 1","3004#1","3004","brick","Brick 1 x 2","touch"
"3024#3","3024","plate","Plate 1 x 1","3710#5","3710","plate","Plate 1 x 4","touch"
"3024#3","3024","plate","Plate 1 x 1","4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","touch"
"3024#3","3024","plate","Plate 1 x 1","4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3024#4","3024","plate","Plate 1 x 1","3004#1","3004","brick","Brick 1 x 2","touch"
"3024#4","3024","plate","Plate 1 x 1","3710#5","3710","plate","Plate 1 x 4","touch"
"3024#4","3024","plate","Plate 1 x 1","4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","touch"
"3024#4","3024","plate","Plate 1 x 1","4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3710#2","3710","plate","Plate 1 x 4","3020#1","3020","plate","Plate 2 x 4","touch"
"3710#2","3710","plate","Plate 1 x 4","3004#1","3004","brick","Brick 1 x 2","touch"
"3710#2","3710","plate","Plate 1 x 4","3710#3","3710","plate","Plate 1 x 4","touch"
"3710#2","3710","plate","Plate 1 x 4","3710#4","3710","plate","Plate 1 x 4","touch"
"3710#2","3710","plate","Plate 1 x 4","3710#5","3710","plate","Plate 1 x 4","touch"
"3710#2","3710","plate","Plate 1 x 4","3022#3","3022","plate","Plate 2 x 2","stack"
"3710#2","3710","plate","Plate 1 x 4","3710#6","3710","plate","Plate 1 x 4","touch"
"3710#2","3710","plate","Plate 1 x 4","3023#1","3023","plate","Plate 1 x 2","touch"
"3710#2","3710","plate","Plate 1 x 4","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","stack"
"3710#2","3710","plate","Plate 1 x 4","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","stack"
"3710#2","3710","plate","Plate 1 x 4","3023#2","3023","plate","Plate 1 x 2","stack"
"3710#2","3710","plate","Plate 1 x 4","3710#7","3710","plate","Plate 1 x 4","stack"
"3710#2","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","stack"
"3710#2","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","stack"
"3710#2","3710","plate","Plate 1 x 4","4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3710#2","3710","plate","Plate 1 x 4","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3020#1","3020","plate","Plate 2 x 4","3002#1","3002","brick","Brick 2 x 3","stack"
"3020#1","3020","plate","Plate 2 x 4","3710#3","3710","plate","Plate 1 x 4","touch"
"3020#1","3020","plate","Plate 2 x 4","3710#4","3710","plate","Plate 1 x 4","touch"
"3020#1","3020","plate","Plate 2 x 4","3710#5","3710","plate","Plate 1 x 4","touch"
"3020#1","3020","plate","Plate 2 x 4","3004#2","3004","brick","Brick 1 x 2","stack"
"3020#1","3020","plate","Plate 2 x 4","3004#3","3004","brick","Brick 1 x 2","stack"
"3020#1","3020","plate","Plate 2 x 4","3022#3","3022","plate","Plate 2 x 2","stack"
"3020#1","3020","plate","Plate 2 x 4","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","stack"
"3020#1","3020","plate","Plate 2 x 4","3710#6","3710","plate","Plate 1 x 4","touch"
"3020#1","3020","plate","Plate 2 x 4","3023#1","3023","plate","Plate 1 x 2","touch"
"3020#1","3020","plate","Plate 2 x 4","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","stack"
"3020#1","3020","plate","Plate 2 x 4","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","stack"
"3020#1","3020","plate","Plate 2 x 4","3023#2","3023","plate","Plate 1 x 2","stack"
"3020#1","3020","plate","Plate 2 x 4","3710#7","3710","plate","Plate 1 x 4","stack"
"3020#1","3020","plate","Plate 2 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","stack"
"3020#1","3020","plate","Plate 2 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","stack"
"3020#1","3020","plate","Plate 2 x 4","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"3004#1","3004","brick","Brick 1 x 2","3710#5","3710","plate","Plate 1 x 4","touch"
"3004#1","3004","brick","Brick 1 x 2","4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","touch"
"3004#1","3004","brick","Brick 1 x 2","3710#6","3710","plate","Plate 1 x 4","touch"
"3004#1","3004","brick","Brick 1 x 2","3023#1","3023","plate","Plate 1 x 2","touch"
"3004#1","3004","brick","Brick 1 x 2","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3004#1","3004","brick","Brick 1 x 2","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3004#1","3004","brick","Brick 1 x 2","3023#2","3023","plate","Plate 1 x 2","touch"
"3004#1","3004","brick","Brick 1 x 2","3710#7","3710","plate","Plate 1 x 4","touch"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","4624#2","4624","tyre","Wheel 8 x 6","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","4084#2","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","4624#5","4624","tyre","Wheel 8 x 6","tyre-hub"
"3829c01#1","3829c01","wheel","Steering Stand 1 x 2 with Black Steering Wheel","4084#5","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"3002#1","3002","brick","Brick 2 x 3","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"3002#1","3002","brick","Brick 2 x 3","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","touch"
"3002#1","3002","brick","Brick 2 x 3","3004#2","3004","brick","Brick 1 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3004#3","3004","brick","Brick 1 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","3022#3","3022","plate","Plate 2 x 2","touch"
"3002#1","3002","brick","Brick 2 x 3","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3002#1","3002","brick","Brick 2 x 3","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3002#1","3002","brick","Brick 2 x 3","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3710#3","3710","plate","Plate 1 x 4","3710#4","3710","plate","Plate 1 x 4","touch"
"3710#3","3710","plate","Plate 1 x 4","3710#5","3710","plate","Plate 1 x 4","touch"
"3710#3","3710","plate","Plate 1 x 4","3710#6","3710","plate","Plate 1 x 4","touch"
"3710#3","3710","plate","Plate 1 x 4","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#3","3710","plate","Plate 1 x 4","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#3","3710","plate","Plate 1 x 4","3023#2","3023","plate","Plate 1 x 2","touch"
"3710#3","3710","plate","Plate 1 x 4","3710#7","3710","plate","Plate 1 x 4","stack"
"3710#3","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","stack"
"3710#3","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","stack"
"3710#3","3710","plate","Plate 1 x 4","3837#1","3837","minifig","Equipment Shovel [Rounded Handle End]","stack"
"3710#4","3710","plate","Plate 1 x 4","3710#5","3710","plate","Plate 1 x 4","touch"
"3710#4","3710","plate","Plate 1 x 4","3710#6","3710","plate","Plate 1 x 4","touch"
"3710#4","3710","plate","Plate 1 x 4","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#4","3710","plate","Plate 1 x 4","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#4","3710","plate","Plate 1 x 4","3023#2","3023","plate","Plate 1 x 2","touch"
"3710#4","3710","plate","Plate 1 x 4","3710#7","3710","plate","Plate 1 x 4","stack"
"3710#4","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","stack"
"3710#4","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","stack"
"3710#4","3710","plate","Plate 1 x 4","3962a#1","3962a","minifig","Equipment Radio [Compact Handle]","touch"
"3710#5","3710","plate","Plate 1 x 4","4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","touch"
"3710#5","3710","plate","Plate 1 x 4","3710#6","3710","plate","Plate 1 x 4","touch"
"3710#5","3710","plate","Plate 1 x 4","3023#1","3023","plate","Plate 1 x 2","touch"
"3710#5","3710","plate","Plate 1 x 4","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#5","3710","plate","Plate 1 x 4","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#5","3710","plate","Plate 1 x 4","3023#2","3023","plate","Plate 1 x 2","touch"
"3710#5","3710","plate","Plate 1 x 4","3710#7","3710","plate","Plate 1 x 4","stack"
"3710#5","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","stack"
"3710#5","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","stack"
"3710#5","3710","plate","Plate 1 x 4","4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","stack"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","4624#1","4624","tyre","Wheel 8 x 6","tyre-hub"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","4084#1","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","3710#6","3710","plate","Plate 1 x 4","touch"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","3023#1","3023","plate","Plate 1 x 2","touch"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","3710#7","3710","plate","Plate 1 x 4","touch"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","4624#3","4624","tyre","Wheel 8 x 6","tyre-hub"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","4084#3","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","4624#4","4624","tyre","Wheel 8 x 6","tyre-hub"
"4488#1","4488","wheel_holder","Plate Special 2 x 2 with Wheel Holder","4084#4","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","3024#5","3024","plate","Plate 1 x 1","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","3004#3","3004","brick","Brick 1 x 2","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","3022#3","3022","plate","Plate 2 x 2","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"4070#1","4070","brick","Brick Special 1 x 1 with Headlight","3823#1","3823","panel","Windscreen 2 x 4 x 2","stack"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","3024#6","3024","plate","Plate 1 x 1","touch"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","3004#2","3004","brick","Brick 1 x 2","touch"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","3022#3","3022","plate","Plate 2 x 2","touch"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"4070#2","4070","brick","Brick Special 1 x 1 with Headlight","3823#1","3823","panel","Windscreen 2 x 4 x 2","stack"
"3024#5","3024","plate","Plate 1 x 1","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3024#6","3024","plate","Plate 1 x 1","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3004#2","3004","brick","Brick 1 x 2","3022#3","3022","plate","Plate 2 x 2","touch"
"3004#2","3004","brick","Brick 1 x 2","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3004#2","3004","brick","Brick 1 x 2","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3004#2","3004","brick","Brick 1 x 2","3823#1","3823","panel","Windscreen 2 x 4 x 2","stack"
"3004#3","3004","brick","Brick 1 x 2","3022#3","3022","plate","Plate 2 x 2","touch"
"3004#3","3004","brick","Brick 1 x 2","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3004#3","3004","brick","Brick 1 x 2","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3004#3","3004","brick","Brick 1 x 2","3823#1","3823","panel","Windscreen 2 x 4 x 2","stack"
"3022#3","3022","plate","Plate 2 x 2","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3022#3","3022","plate","Plate 2 x 2","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3022#3","3022","plate","Plate 2 x 2","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"4175#1","4175","plate","Plate Special 1 x 2 with Ladder","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"4175#1","4175","plate","Plate Special 1 x 2 with Ladder","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3710#6","3710","plate","Plate 1 x 4","3023#1","3023","plate","Plate 1 x 2","touch"
"3710#6","3710","plate","Plate 1 x 4","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#6","3710","plate","Plate 1 x 4","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3710#6","3710","plate","Plate 1 x 4","3023#2","3023","plate","Plate 1 x 2","touch"
"3710#6","3710","plate","Plate 1 x 4","3710#7","3710","plate","Plate 1 x 4","touch"
"3710#6","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3710#6","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3023#1","3023","plate","Plate 1 x 2","4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3023#1","3023","plate","Plate 1 x 2","4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","touch"
"3023#1","3023","plate","Plate 1 x 2","3023#2","3023","plate","Plate 1 x 2","touch"
"3023#1","3023","plate","Plate 1 x 2","3710#7","3710","plate","Plate 1 x 4","touch"
"4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","3023#2","3023","plate","Plate 1 x 2","touch"
"4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","3710#7","3710","plate","Plate 1 x 4","touch"
"4085a#1","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","3962a#1","3962a","minifig","Equipment Radio [Compact Handle]","touch"
"4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","3023#2","3023","plate","Plate 1 x 2","touch"
"4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","3710#7","3710","plate","Plate 1 x 4","touch"
"4085a#2","4085a","bracket","Plate Special 1 x 1 with Clip Vertical [Thin Open O Clip]","3837#1","3837","minifig","Equipment Shovel [Rounded Handle End]","touch"
"3023#2","3023","plate","Plate 1 x 2","3710#7","3710","plate","Plate 1 x 4","touch"
"3023#2","3023","plate","Plate 1 x 2","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3023#2","3023","plate","Plate 1 x 2","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"3710#7","3710","plate","Plate 1 x 4","3821#1","3821","panel","Door 1 x 3 x 1 Right","touch"
"3710#7","3710","plate","Plate 1 x 4","3822#1","3822","panel","Door 1 x 3 x 1 Left","touch"
"4215ap10#1","4215ap10","panel","Panel 1 x 4 x 3 [Solid Studs]","4215ap10#2","4215ap10","panel","Panel 1 x 4 x 3 [Solid Studs]","touch"
"4215ap10#1","4215ap10","panel","Panel 1 x 4 x 3 [Solid Studs]","4214#1","4214","slope","Hinge Vehicle Roof Holder 1 x 4 x 2","touch"
"4215ap10#1","4215ap10","panel","Panel 1 x 4 x 3 [Solid Studs]","3031#1","3031","plate","Plate 4 x 4","touch"
"4215ap10#2","4215ap10","panel","Panel 1 x 4 x 3 [Solid Studs]","4214#1","4214","slope","Hinge Vehicle Roof Holder 1 x 4 x 2","touch"
"4215ap10#2","4215ap10","panel","Panel 1 x 4 x 3 [Solid Studs]","3031#1","3031","plate","Plate 4 x 4","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","4214#1","4214","slope","Hinge Vehicle Roof Holder 1 x 4 x 2","touch"
"3823#1","3823","panel","Windscreen 2 x 4 x 2","4213#1","4213","slope","Hinge Vehicle Roof 4 x 4","touch"
"4214#1","4214","slope","Hinge Vehicle Roof Holder 1 x 4 x 2","4213#1","4213","slope","Hinge Vehicle Roof 4 x 4","touch"
"4214#1","4214","slope","Hinge Vehicle Roof Holder 1 x 4 x 2","3031#1","3031","plate","Plate 4 x 4","touch"
"4213#1","4213","slope","Hinge Vehicle Roof 4 x 4","3031#1","3031","plate","Plate 4 x 4","touch"
"3962a#1","3962a","minifig","Equipment Radio [Compact Handle]","3818#1","3818","other","3818","touch"
"3962a#1","3962a","minifig","Equipment Radio [Compact Handle]","3820#1","3820","minifig","Minifig Hand","stack"
"4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4624#3","4624","tyre","Wheel 8 x 6","tyre-hub"
"4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4084#3","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4624#4","4624","tyre","Wheel 8 x 6","tyre-hub"
"4600#1","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4084#4","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4624#2","4624","tyre","Wheel 8 x 6","tyre-hub"
"4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4084#2","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4624#5","4624","tyre","Wheel 8 x 6","tyre-hub"
"4600#2","4600","wheel_holder","Plate Special 2 x 2 with Wheel Holders","4084#5","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"3901#1","3901","minifig","Hair, Smooth","3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","touch"
"3901#1","3901","minifig","Hair, Smooth","973p26#1","973p26","other","973p26","stack"
"3626bp01#1","3626bp01","minifig","Minifig Head [Plain] [Blocked Open Stud]","973p26#1","973p26","other","973p26","stack"
