id,x,y,group,col,pch,y_variable,x_variable
Phyt-marine,1.9318181818181834,0.12290076335877909,2,green,19,D,H'
Phyt-marine,2.0075757575757582,0.13053435114503853,2,green,19,D,H'
Phyt-marine,1.9318181818181834,0.133078880407125,2,green,19,D,H'
Phyt-marine,2.0075757575757582,0.14580152671755742,2,green,19,D,H'
Phyt-marine,1.8686868686868698,0.1483460559796439,2,green,19,D,H'
Phyt-marine,1.6919191919191938,0.13053435114503853,2,green,19,D,H'
Phyt-marine,1.704545454545456,0.14325699745547116,2,green,19,D,H'
Phyt-marine,1.704545454545456,0.16106870229007653,2,green,19,D,H'
Phyt-marine,1.8181818181818192,0.15852417302799005,2,green,19,D,H'
Phyt-marine,1.8560606060606077,0.17124681933842267,2,green,19,D,H'
Phyt-marine,1.7929292929292941,0.18396946564885508,2,green,19,D,H'
Phyt-marine,1.8308080808080827,0.19669211195928749,2,green,19,D,H'
Phyt-marine,1.8813131313131328,0.1992366412213742,2,green,19,D,H'
Phyt-marine,1.8434343434343448,0.2017811704834609,2,green,19,D,H'
Phyt-marine,1.7929292929292941,0.21195928753180682,2,green,19,D,H'
Phyt-marine,1.767676767676769,0.21450381679389352,2,green,19,D,H'
Phyt-marine,1.553030303030304,0.21450381679389352,2,green,19,D,H'
Phyt-marine,1.4772727272727284,0.21704834605597978,2,green,19,D,H'
Phyt-marine,1.4393939393939417,0.20432569974554737,2,green,19,D,H'
Phyt-marine,1.527777777777779,0.15597964376590356,2,green,19,D,H'
Phyt-marine,1.540404040404042,0.17124681933842267,2,green,19,D,H'
Phyt-marine,1.6035353535353551,0.18142493638676882,2,green,19,D,H'
Phyt-marine,2.0075757575757582,0.17888040712468212,2,green,19,D,H'
Phyt-marine,1.9823232323232332,0.19669211195928749,2,green,19,D,H'
Phyt-marine,1.9949494949494966,0.2094147582697201,2,green,19,D,H'
Phyt-marine,2.133838383838385,0.18651399491094156,2,green,19,D,H'
Phyt-marine,2.133838383838385,0.20432569974554737,2,green,19,D,H'
Phyt-marine,2.2979797979797993,0.29083969465648885,2,green,19,D,H'
Phyt-marine,2.765151515151516,0.3773536895674303,2,green,19,D,H'
Phyt-marine,2.5126262626262643,0.3900763358778627,2,green,19,D,H'
Phyt-marine,2.5000000000000004,0.3773536895674303,2,green,19,D,H'
Phyt-marine,1.527777777777779,0.24503816793893152,2,green,19,D,H'
Phyt-marine,1.57828282828283,0.23994910941475855,2,green,19,D,H'
Phyt-marine,1.6161616161616172,0.2297709923664124,2,green,19,D,H'
Phyt-marine,1.6666666666666674,0.22468193384223945,2,green,19,D,H'
Phyt-marine,1.7803030303030316,0.22722646310432593,2,green,19,D,H'
Phyt-marine,1.6666666666666674,0.24503816793893152,2,green,19,D,H'
Phyt-marine,1.729797979797981,0.23994910941475855,2,green,19,D,H'
Phyt-marine,1.7803030303030316,0.23994910941475855,2,green,19,D,H'
Phyt-marine,1.8434343434343448,0.247582697201018,2,green,19,D,H'
Phyt-marine,1.8181818181818192,0.2603053435114506,2,green,19,D,H'
Phyt-marine,1.8181818181818192,0.27048346055979655,2,green,19,D,H'
Phyt-marine,1.742424242424244,0.2603053435114506,2,green,19,D,H'
Phyt-marine,1.6035353535353551,0.2959287531806618,2,green,19,D,H'
Phyt-marine,1.7929292929292941,0.3086513994910942,2,green,19,D,H'
Phyt-marine,1.7929292929292941,0.3468193384223921,2,green,19,D,H'
Phyt-marine,1.8434343434343448,0.3595419847328245,2,green,19,D,H'
Phyt-marine,1.9065656565656584,0.36717557251908417,2,green,19,D,H'
Phyt-marine,1.9823232323232332,0.33918575063613265,2,green,19,D,H'
Phyt-marine,1.9318181818181834,0.32137404580152684,2,green,19,D,H'
Phyt-marine,1.893939393939395,0.3111959287531809,2,green,19,D,H'
Phyt-marine,1.8308080808080827,0.30101781170483477,2,green,19,D,H'
Phyt-marine,1.8308080808080827,0.29083969465648885,2,green,19,D,H'
Phyt-marine,1.8434343434343448,0.2806615776081425,2,green,19,D,H'
Phyt-marine,1.9696969696969715,0.2984732824427483,2,green,19,D,H'
Phyt-marine,1.893939393939395,0.2832061068702292,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.27302798982188325,2,green,19,D,H'
Phyt-marine,2.2095959595959607,0.23994910941475855,2,green,19,D,H'
Phyt-marine,2.0454545454545467,0.2323155216284989,2,green,19,D,H'
Phyt-marine,2.2222222222222237,0.2526717557251912,2,green,19,D,H'
Phyt-marine,2.083333333333335,0.3035623409669215,2,green,19,D,H'
Phyt-marine,2.095959595959597,0.3137404580152676,2,green,19,D,H'
Phyt-marine,2.095959595959597,0.3290076335877863,2,green,19,D,H'
Phyt-marine,2.1212121212121224,0.33918575063613265,2,green,19,D,H'
Phyt-marine,2.1212121212121224,0.3519083969465653,2,green,19,D,H'
Phyt-marine,2.1969696969696986,0.36717557251908417,2,green,19,D,H'
Phyt-marine,2.1464646464646475,0.31882951653944036,2,green,19,D,H'
Phyt-marine,2.260101010101011,0.3111959287531809,2,green,19,D,H'
Phyt-marine,2.3989898989898997,0.32646310432570025,2,green,19,D,H'
Phyt-marine,2.2095959595959607,0.30101781170483477,2,green,19,D,H'
Phyt-marine,2.083333333333335,0.2857506361323159,2,green,19,D,H'
Phyt-marine,2.0454545454545467,0.26793893129770985,2,green,19,D,H'
Phyt-marine,1.9570707070707085,0.2501272264631045,2,green,19,D,H'
Phyt-marine,2.0328282828282838,0.23994910941475855,2,green,19,D,H'
Phyt-marine,2.1590909090909105,0.22213740458015296,2,green,19,D,H'
Phyt-marine,2.1464646464646475,0.24249363867684526,2,green,19,D,H'
Phyt-marine,2.2222222222222237,0.2603053435114506,2,green,19,D,H'
Phyt-marine,2.323232323232325,0.2552162849872779,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.3493638676844786,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.3646310432569977,2,green,19,D,H'
Phyt-marine,2.0075757575757582,0.37226463104325713,2,green,19,D,H'
Phyt-marine,2.0580808080808097,0.37226463104325713,2,green,19,D,H'
Phyt-marine,2.083333333333335,0.3824427480916033,2,green,19,D,H'
Phyt-marine,2.1464646464646475,0.38753180661577646,2,green,19,D,H'
Phyt-marine,2.0075757575757582,0.38753180661577646,2,green,19,D,H'
Phyt-marine,2.070707070707072,0.3951653944020359,2,green,19,D,H'
Phyt-marine,2.10858585858586,0.40025445292620887,2,green,19,D,H'
Phyt-marine,2.1969696969696986,0.40279898218829535,2,green,19,D,H'
Phyt-marine,2.1843434343434356,0.40534351145038183,2,green,19,D,H'
Phyt-marine,2.1717171717171735,0.4129770992366413,2,green,19,D,H'
Phyt-marine,2.1843434343434356,0.41806615776081446,2,green,19,D,H'
Phyt-marine,2.1212121212121224,0.42315521628498765,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.4129770992366413,2,green,19,D,H'
Phyt-marine,2.0075757575757582,0.40279898218829535,2,green,19,D,H'
Phyt-marine,1.9318181818181834,0.3977099236641226,2,green,19,D,H'
Phyt-marine,1.919191919191921,0.4129770992366413,2,green,19,D,H'
Phyt-marine,1.919191919191921,0.42061068702290094,2,green,19,D,H'
Phyt-marine,1.9823232323232332,0.4256997455470739,2,green,19,D,H'
Phyt-marine,2.0454545454545467,0.4358778625954203,2,green,19,D,H'
Phyt-marine,2.0328282828282838,0.4358778625954203,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.43842239185750653,2,green,19,D,H'
Phyt-marine,2.0328282828282838,0.4486005089058529,2,green,19,D,H'
Phyt-marine,1.9318181818181834,0.45368956743002564,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.4791348600508909,2,green,19,D,H'
Phyt-marine,2.0202020202020217,0.49949109414758297,2,green,19,D,H'
Phyt-marine,2.1212121212121224,0.46386768447837157,2,green,19,D,H'
Phyt-marine,2.133838383838385,0.45368956743002564,2,green,19,D,H'
Phyt-marine,2.1969696969696986,0.43333333333333357,2,green,19,D,H'
Phyt-marine,2.247474747474749,0.4460559796437662,2,green,19,D,H'
Phyt-marine,2.272727272727273,0.45114503816793894,2,green,19,D,H'
Phyt-marine,2.2095959595959607,0.47150127226463123,2,green,19,D,H'
Phyt-marine,2.247474747474749,0.4765903307888042,2,green,19,D,H'
Phyt-marine,2.1717171717171735,0.4918575063613233,2,green,19,D,H'
Phyt-marine,2.1843434343434356,0.5071246819338426,2,green,19,D,H'
Phyt-marine,2.1717171717171735,0.5223918575063613,2,green,19,D,H'
Phyt-marine,2.2222222222222237,0.5274809160305347,2,green,19,D,H'
Phyt-marine,2.2853535353535372,0.5351145038167939,2,green,19,D,H'
Phyt-marine,2.2222222222222237,0.5452926208651401,2,green,19,D,H'
Phyt-marine,2.2979797979797993,0.4918575063613233,2,green,19,D,H'
Phyt-marine,2.335858585858588,0.5045801526717559,2,green,19,D,H'
Phyt-marine,2.3484848484848495,0.5173027989821886,2,green,19,D,H'
Phyt-marine,2.3611111111111116,0.5300254452926212,2,green,19,D,H'
Phyt-marine,2.3737373737373755,0.5478371501272266,2,green,19,D,H'
Phyt-marine,2.3737373737373755,0.5631043256997457,2,green,19,D,H'
Phyt-marine,2.5000000000000004,0.5631043256997457,2,green,19,D,H'
Phyt-marine,2.550505050505053,0.5554707379134862,2,green,19,D,H'
Phyt-marine,2.5126262626262643,0.5427480916030536,2,green,19,D,H'
Phyt-marine,2.462121212121214,0.524936386768448,2,green,19,D,H'
Phyt-marine,2.462121212121214,0.5122137404580154,2,green,19,D,H'
Phyt-marine,2.4242424242424256,0.49949109414758297,2,green,19,D,H'
Phyt-marine,2.386363636363638,0.48422391857506386,2,green,19,D,H'
Phyt-marine,2.4242424242424256,0.4816793893129774,2,green,19,D,H'
Phyt-marine,2.5252525252525264,0.4740458015267177,2,green,19,D,H'
Phyt-marine,2.613636363636365,0.48931297709923705,2,green,19,D,H'
Phyt-marine,2.601010101010103,0.5045801526717559,2,green,19,D,H'
Phyt-marine,2.550505050505053,0.4486005089058529,2,green,19,D,H'
Phyt-marine,2.474747474747476,0.4587786259541988,2,green,19,D,H'
Phyt-marine,2.803030303030304,0.4969465648854965,2,green,19,D,H'
Phyt-marine,2.6262626262626267,0.5274809160305347,2,green,19,D,H'
Phyt-marine,2.979797979797981,0.5631043256997457,2,green,19,D,H'
Phyt-marine,2.7020202020202038,0.5656488549618324,2,green,19,D,H'
Phyt-marine,2.651515151515153,0.578371501272265,2,green,19,D,H'
Phyt-marine,2.803030303030304,0.5809160305343517,2,green,19,D,H'
Phyt-marine,2.651515151515153,0.5910941475826976,2,green,19,D,H'
Phyt-marine,2.5000000000000004,0.5809160305343517,2,green,19,D,H'
Phyt-marine,2.474747474747476,0.5860050890585244,2,green,19,D,H'
Phyt-marine,2.5252525252525264,0.6012722646310436,2,green,19,D,H'
Phyt-marine,2.5883838383838387,0.5910941475826976,2,green,19,D,H'
Phyt-marine,2.5757575757575766,0.6165394402035627,2,green,19,D,H'
Phyt-marine,2.5252525252525264,0.6292620865139953,2,green,19,D,H'
Phyt-marine,2.651515151515153,0.6165394402035627,2,green,19,D,H'
Phyt-marine,2.6641414141414153,0.60381679389313,2,green,19,D,H'
Phyt-marine,2.803030303030304,0.608905852417303,2,green,19,D,H'
Phyt-marine,2.77777777777778,0.6190839694656489,2,green,19,D,H'
Phyt-marine,2.6641414141414153,0.6292620865139953,2,green,19,D,H'
Phyt-marine,2.6893939393939412,0.6318066157760818,2,green,19,D,H'
Phyt-marine,2.5757575757575766,0.6470737913486007,2,green,19,D,H'
Phyt-marine,2.5252525252525264,0.6496183206106874,2,green,19,D,H'
Phyt-marine,2.5883838383838387,0.6597964376590333,2,green,19,D,H'
Phyt-marine,2.6262626262626267,0.6776081424936391,2,green,19,D,H'
Phyt-marine,2.7398989898989914,0.66234096692112,2,green,19,D,H'
Phyt-marine,2.803030303030304,0.6496183206106874,2,green,19,D,H'
Phyt-marine,2.9166666666666687,0.6165394402035627,2,green,19,D,H'
Phyt-marine,3.11868686868687,0.6597964376590333,2,green,19,D,H'
Phyt-marine,3.194444444444446,0.6648854961832065,2,green,19,D,H'
Phyt-marine,2.803030303030304,0.687786259541985,2,green,19,D,H'
Phyt-marine,2.8661616161616164,0.7005089058524177,2,green,19,D,H'
Phyt-marine,2.9166666666666687,0.7208651399491097,2,green,19,D,H'
Phyt-marine,2.77777777777778,0.7132315521628503,2,green,19,D,H'
Phyt-marine,2.77777777777778,0.7412213740458018,2,green,19,D,H'
Phyt-marine,3.143939393939396,0.7030534351145041,2,green,19,D,H'
Phyt-marine,3.2323232323232345,0.7081424936386771,2,green,19,D,H'
Phyt-marine,3.2702020202020208,0.718320610687023,2,green,19,D,H'
Phyt-marine,3.3080808080808084,0.6826972010178121,2,green,19,D,H'
Phyt-marine,3.484848484848486,0.7208651399491097,2,green,19,D,H'
Phyt-marine,3.2196969696969706,0.7412213740458018,2,green,19,D,H'
Phyt-marine,3.143939393939396,0.7437659033078883,2,green,19,D,H'
Phyt-marine,3.143939393939396,0.7564885496183207,2,green,19,D,H'
Phyt-marine,3.181818181818182,0.7666666666666668,2,green,19,D,H'
Phyt-marine,3.194444444444446,0.7819338422391862,2,green,19,D,H'
Phyt-marine,3.2702020202020208,0.7870229007633589,2,green,19,D,H'
Phyt-marine,3.371212121212123,0.7895674300254454,2,green,19,D,H'
Phyt-marine,3.2196969696969706,0.797201017811705,2,green,19,D,H'
Phyt-marine,3.371212121212123,0.8175572519083971,2,green,19,D,H'
Phyt-marine,3.4974747474747474,0.8150127226463106,2,green,19,D,H'
Phyt-marine,3.0681818181818197,0.7921119592875321,2,green,19,D,H'
Phyt-marine,2.979797979797981,0.8073791348600512,2,green,19,D,H'
Phyt-marine,3.055555555555557,0.8124681933842242,2,green,19,D,H'
Phyt-marine,3.1691919191919204,0.8430025445292624,2,green,19,D,H'
Phyt-marine,3.143939393939396,0.8582697201017815,2,green,19,D,H'
Phyt-marine,3.5353535353535364,0.9600508905852418,2,green,19,D,H'
Phyt-marine,3.5606060606060623,0.8913486005089062,2,green,19,D,H'
Phyt-m,0.37878787878788034,-0.7524173027989818,1,red,19,D,H'
Phyt-m,0.6060606060606076,-0.7167938931297706,1,red,19,D,H'
Phyt-m,0.6944444444444463,-0.6455470737913482,1,red,19,D,H'
Phyt-m,0.8712121212121232,-0.5335877862595417,1,red,19,D,H'
Phyt-m,0.9974747474747491,-0.41653944020356193,1,red,19,D,H'
Phyt-m,1.0101010101010117,-0.39618320610686997,1,red,19,D,H'
Phyt-m,1.1111111111111125,-0.36310432569974527,1,red,19,D,H'
Phyt-m,1.0353535353535372,-0.31730279898218805,1,red,19,D,H'
Phyt-m,1.1616161616161627,-0.3402035623409666,1,red,19,D,H'
Phyt-m,1.2878787878787894,-0.28167938931297687,1,red,19,D,H'
Phyt-m,1.33838383838384,-0.2587786259541982,1,red,19,D,H'
Phyt-m,1.2247474747474758,-0.253689567430025,1,red,19,D,H'
Phyt-m,1.1363636363636376,-0.22824427480915999,1,red,19,D,H'
Phyt-m,3.484848484848486,0.8709923664122139,1,red,19,D,H'
Phyt-m,3.434343434343436,0.8786259541984736,1,red,19,D,H'
Phyt-m,3.0429292929292933,0.7615776081424941,1,red,19,D,H'
Phyt-m,2.979797979797981,0.7539440203562344,1,red,19,D,H'
Phyt-m,2.8914141414141423,0.7513994910941477,1,red,19,D,H'
Phyt-m,2.8787878787878802,0.7335877862595424,1,red,19,D,H'
Phyt-m,2.9924242424242427,0.7259541984732825,1,red,19,D,H'
Phyt-m,3.0681818181818197,0.718320610687023,1,red,19,D,H'
Phyt-m,3.1060606060606073,0.718320610687023,1,red,19,D,H'
Phyt-m,3.0808080808080813,0.7335877862595424,1,red,19,D,H'
Phyt-m,3.0681818181818197,0.7005089058524177,1,red,19,D,H'
Phyt-m,2.9924242424242427,0.7005089058524177,1,red,19,D,H'
Phyt-m,3.0176767676767695,0.6826972010178121,1,red,19,D,H'
Phyt-m,2.929292929292931,0.687786259541985,1,red,19,D,H'
Phyt-m,2.8787878787878802,0.6725190839694659,1,red,19,D,H'
Phyt-m,2.8914141414141423,0.6470737913486007,1,red,19,D,H'
Phyt-m,2.9419191919191925,0.6445292620865142,1,red,19,D,H'
Phyt-m,3.005050505050507,0.6470737913486007,1,red,19,D,H'
Phyt-m,3.143939393939396,0.6292620865139953,1,red,19,D,H'
Phyt-m,3.0808080808080813,0.6114503816793897,1,red,19,D,H'
Phyt-m,2.9166666666666687,0.5961832061068704,1,red,19,D,H'
Phyt-m,3.030303030303031,0.5732824427480916,1,red,19,D,H'
Phyt-m,2.967171717171719,0.5325699745547077,1,red,19,D,H'
Phyt-m,2.904040404040405,0.5478371501272266,1,red,19,D,H'
Phyt-m,2.8661616161616164,0.5554707379134862,1,red,19,D,H'
Phyt-m,2.77777777777778,0.524936386768448,1,red,19,D,H'
Phyt-m,2.6767676767676774,0.5325699745547077,1,red,19,D,H'
Phyt-m,2.6262626262626267,0.5478371501272266,1,red,19,D,H'
Phyt-m,2.7904040404040416,0.5503816793893133,1,red,19,D,H'
Phyt-m,2.8535353535353547,0.42061068702290094,1,red,19,D,H'
Phyt-m,2.77777777777778,0.41806615776081446,1,red,19,D,H'
Phyt-m,2.7398989898989914,0.40279898218829535,1,red,19,D,H'
Phyt-m,2.815656565656566,0.3824427480916033,1,red,19,D,H'
Phyt-m,2.6388888888888906,0.3900763358778627,1,red,19,D,H'
Phyt-m,2.5757575757575766,0.35699745547073825,1,red,19,D,H'
Phyt-m,2.550505050505053,0.40279898218829535,1,red,19,D,H'
Phyt-m,2.5757575757575766,0.415521628498728,1,red,19,D,H'
Phyt-m,2.6641414141414153,0.4129770992366413,1,red,19,D,H'
Phyt-m,2.5000000000000004,0.4358778625954203,1,red,19,D,H'
Phyt-m,2.601010101010103,0.43333333333333357,1,red,19,D,H'
Phyt-m,2.3737373737373755,0.45114503816793894,1,red,19,D,H'
Phyt-m,2.386363636363638,0.468956743002545,1,red,19,D,H'
Phyt-m,2.2979797979797993,0.42061068702290094,1,red,19,D,H'
Phyt-m,2.3484848484848495,0.41806615776081446,1,red,19,D,H'
Phyt-m,2.436868686868688,0.415521628498728,1,red,19,D,H'
Phyt-m,2.2853535353535372,0.40025445292620887,1,red,19,D,H'
Phyt-m,2.3484848484848495,0.3900763358778627,1,red,19,D,H'
Phyt-m,2.4116161616161635,0.3900763358778627,1,red,19,D,H'
Phyt-m,2.1969696969696986,0.3900763358778627,1,red,19,D,H'
Phyt-m,2.2853535353535372,0.37226463104325713,1,red,19,D,H'
Phyt-m,2.3737373737373755,0.3646310432569977,1,red,19,D,H'
Phyt-m,2.436868686868688,0.3620865139949112,1,red,19,D,H'
Phyt-m,2.310606060606061,0.35699745547073825,1,red,19,D,H'
Phyt-m,2.260101010101011,0.3442748091603056,1,red,19,D,H'
Phyt-m,2.310606060606061,0.3290076335877863,1,red,19,D,H'
Phyt-m,2.487373737373738,0.32646310432570025,1,red,19,D,H'
Phyt-m,2.5252525252525264,0.30610687022900795,1,red,19,D,H'
Phyt-m,2.474747474747476,0.2806615776081425,1,red,19,D,H'
Phyt-m,2.3989898989898997,0.2628498727735371,1,red,19,D,H'
Phyt-m,2.2979797979797993,0.2577608142493639,1,red,19,D,H'
Phyt-m,2.260101010101011,0.2348600508905856,1,red,19,D,H'
Phyt-m,2.272727272727273,0.2017811704834609,1,red,19,D,H'
Phyt-m,2.1717171717171735,0.1687022900763362,1,red,19,D,H'
Phyt-m,2.247474747474749,0.1763358778625954,1,red,19,D,H'
Phyt-m,2.335858585858588,0.15852417302799005,1,red,19,D,H'
Phyt-m,2.247474747474749,0.14580152671755742,1,red,19,D,H'
Phyt-m,2.083333333333335,0.10000000000000031,1,red,19,D,H'
Phyt-m,2.095959595959597,0.11526717557251942,1,red,19,D,H'
Phyt-m,2.0328282828282838,0.1178117048346059,1,red,19,D,H'
Phyt-m,2.0454545454545467,0.13816793893129775,1,red,19,D,H'
Phyt-m,1.33838383838384,0.0720101781170488,1,red,19,D,H'
Phyt-m,1.8813131313131328,0.10763358778625975,1,red,19,D,H'
Phyt-m,1.6414141414141423,0.06692111959287539,1,red,19,D,H'
Phyt-m,1.5151515151515165,0.0720101781170488,1,red,19,D,H'
Phyt-m,1.4772727272727284,0.0720101781170488,1,red,19,D,H'
Phyt-m,1.5909090909090922,0.0516539440203565,1,red,19,D,H'
Phyt-m,1.6666666666666674,0.02875318066157795,1,red,19,D,H'
Phyt-m,1.57828282828283,0.026208651399491245,1,red,19,D,H'
Phyt-m,1.6414141414141423,0.003307888040712914,1,red,19,D,H'
Phyt-m,1.8055555555555576,0.010941475826972358,1,red,19,D,H'
Phyt-m,1.7803030303030316,0.02875318066157795,1,red,19,D,H'
Phyt-m,1.8434343434343448,0.06692111959287539,1,red,19,D,H'
Phyt-m,1.9318181818181834,0.0516539440203565,1,red,19,D,H'
Phyt-m,1.729797979797981,0.19160305343511475,1,red,19,D,H'
Phyt-m,1.893939393939395,0.18905852417302826,1,red,19,D,H'
Phyt-m,1.919191919191921,0.22722646310432593,1,red,19,D,H'
Phyt-m,1.9318181818181834,0.20687022900763385,1,red,19,D,H'
Phyt-m,2.095959595959597,0.21450381679389352,1,red,19,D,H'
Phyt-m,2.070707070707072,0.24249363867684526,1,red,19,D,H'
Phyt-m,1.9318181818181834,0.2526717557251912,1,red,19,D,H'
Phyt-m,1.9318181818181834,0.2653944020356238,1,red,19,D,H'
Phyt-m,2.095959595959597,0.2603053435114506,1,red,19,D,H'
Phyt-m,2.0580808080808097,0.2781170483460562,1,red,19,D,H'
Phyt-m,2.1212121212121224,0.2984732824427483,1,red,19,D,H'
Phyt-m,2.1969696969696986,0.3035623409669215,1,red,19,D,H'
Phyt-m,2.1969696969696986,0.32137404580152684,1,red,19,D,H'
Phyt-m,1.9696969696969715,0.30610687022900795,1,red,19,D,H'
Phyt-m,2.0454545454545467,0.33918575063613265,1,red,19,D,H'
Phyt-m,2.3611111111111116,0.3035623409669215,1,red,19,D,H'
Phyt-m,2.4116161616161635,0.3162849872773541,1,red,19,D,H'
Phyt-m,2.1843434343434356,0.2781170483460562,1,red,19,D,H'
Phyt-m,1.4898989898989914,-0.027226463104325527,1,red,19,D,H'
Phyt-m,1.540404040404042,-0.03486005089058497,1,red,19,D,H'
Phyt-m,1.4898989898989914,-0.06284987277353671,1,red,19,D,H'
Phyt-m,1.6035353535353551,-0.057760814249363523,1,red,19,D,H'
Phyt-m,1.6414141414141423,-0.05012722646310408,1,red,19,D,H'
Phyt-m,1.704545454545456,-0.03486005089058497,1,red,19,D,H'
Phyt-m,1.8813131313131328,-0.029770992366412008,1,red,19,D,H'
Phyt-m,1.8055555555555576,-0.06030534351145023,1,red,19,D,H'
Phyt-m,1.5909090909090922,-0.09847328244274778,1,red,19,D,H'
Phyt-m,1.4898989898989914,-0.09847328244274778,1,red,19,D,H'
Phyt-m,1.565656565656567,-0.13409669211195896,1,red,19,D,H'
Phyt-m,1.3888888888888902,-0.13409669211195896,1,red,19,D,H'
Phyt-m,1.2626262626262643,-0.13664122137404555,1,red,19,D,H'
Phyt-m,1.3888888888888902,-0.18244274809160266,1,red,19,D,H'
Phyt-m,1.4520202020202033,-0.20534351145038132,1,red,19,D,H'
Phyt-m,2.967171717171719,0.46641221374045827,1,red,19,D,H'
Phyt-m,2.815656565656566,0.45114503816793894,1,red,19,D,H'
Phyt-m,2.840909090909092,0.47150127226463123,1,red,19,D,H'
Phyt-m,2.7398989898989914,0.46641221374045827,1,red,19,D,H'
Phyt-m,2.7146464646464654,0.4435114503816797,1,red,19,D,H'
Phyt-m,2.6641414141414153,0.45623409669211235,1,red,19,D,H'
Phyt-m,2.601010101010103,0.468956743002545,1,red,19,D,H'
Phyt-m,2.6641414141414153,0.4791348600508909,1,red,19,D,H'
Phyt-m,2.6893939393939412,0.4918575063613233,1,red,19,D,H'
Phyt-m,2.929292929292931,0.6597964376590333,1,red,19,D,H'
Phyt-m,3.0808080808080813,0.634351145038168,1,red,19,D,H'
Phyt-m,2.537878787878788,0.3646310432569977,1,red,19,D,H'
Phyt-m,2.487373737373738,0.3035623409669215,1,red,19,D,H'
Phyt-m,2.4116161616161635,0.27302798982188325,1,red,19,D,H'
Phyt-m,2.2095959595959607,0.33918575063613265,1,red,19,D,H'
Phyt-m,2.0075757575757582,0.32137404580152684,1,red,19,D,H'
Phyt-m,1.9949494949494966,0.2857506361323159,1,red,19,D,H'
Phyt-m,1.9696969696969715,0.22722646310432593,1,red,19,D,H'
Phyt-m,2.1464646464646475,0.2653944020356238,1,red,19,D,H'
Phyt-m,1.8686868686868698,0.2323155216284989,1,red,19,D,H'
Phyt-m,2.083333333333335,0.2017811704834609,1,red,19,D,H'
