part_num,color_id,quantity,is_spare,part_img_url
3957a,0,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/0/3957a.png
30374,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/6116604.jpg
4095,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/409526.jpg
6108,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/610826.jpg
6191,0,11,FALSE,https://cdn.rebrickable.com/media/parts/elements/4200031.jpg
44126,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4180548.jpg
3062b,0,12,FALSE,https://cdn.rebrickable.com/media/parts/elements/306226.jpg
3063b,0,4,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/0/3063b.png
4360,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/436026.jpg
4528,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/452826.jpg
4349,0,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/434926.jpg
30055,0,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4185652.jpg
75c15,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4295432.jpg
75c18,0,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4291611.jpg
75c08,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4291596.jpg
298c02,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/73587.jpg
3832,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/383226.jpg
3029,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/302926.jpg
3033,0,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/303326.jpg
48336,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4225201.jpg
2444,0,11,FALSE,https://cdn.rebrickable.com/media/parts/elements/244426.jpg
3705,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/370526.jpg
3707,0,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/370726.jpg
32192,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4121610.jpg
6538b,0,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4113805.jpg
32474,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4290713.jpg
2730,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/273026.jpg
3700,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/370026.jpg
32530,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4144024.jpg
6558,0,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/655826.jpg
2780,0,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg
6628,0,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4184169.jpg
4162,0,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/416226.jpg
2555,0,22,FALSE,https://cdn.rebrickable.com/media/parts/elements/255526.jpg
2412b,0,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/241226.jpg
3680,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/368026.jpg
2340,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/234026.jpg
43093,1,7,FALSE,https://cdn.rebrickable.com/media/parts/elements/4206482.jpg
23306,383,1,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/383/23306.png
2569,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210642.jpg
6016,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210643.jpg
44728,72,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4277928.jpg
3008,72,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211099.jpg
3308,72,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4220973.jpg
42022,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210778.jpg
3941,72,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4249139.jpg
6232,72,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211046.jpg
30104,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211035.jpg
43898,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210865.jpg
44302a,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210884.jpg
3020,72,16,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211065.jpg
3029,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210706.jpg
3031,72,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4243831.jpg
4085c,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210632.jpg
54200,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4244373.jpg
3678b,72,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4234534.jpg
4460b,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4221745.jpg
3660,72,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211000.jpg
32013,72,14,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210658.jpg
32174,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4217829.jpg
6541,72,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210639.jpg
