"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3022#1","3022","plate","Plate 2 x 2","30237#1","30237","other","30237","stack"
"3022#1","3022","plate","Plate 2 x 2","3849#1","3849","minifig","Weapon Lance","touch"
"30237#1","30237","other","30237","3849#1","3849","minifig","Weapon Lance","touch"
"4495a#1","4495a","other","Flag 4 x 1 Wavy [First Wave Left]","4495a#2","4495a","other","Flag 4 x 1 Wavy [First Wave Left]","stack"
"4282#1","4282","plate","Plate 2 x 16","3001#3","3001","brick","Brick 2 x 4","stack"
"4282#1","4282","plate","Plate 2 x 16","4282#2","4282","plate","Plate 2 x 16","stack"
"4282#1","4282","plate","Plate 2 x 16","3673#1","3673","technic","Technic Pin without Friction Ridges Lengthwise","touch"
"4282#1","4282","plate","Plate 2 x 16","3941#3","3941","technic","Brick Round 2 x 2 with Axle Hole","touch"
"4282#1","4282","plate","Plate 2 x 16","3673#2","3673","technic","Technic Pin without Friction Ridges Lengthwise","touch"
"4282#1","4282","plate","Plate 2 x 16","3941#6","3941","technic","Brick Round 2 x 2 with Axle Hole","touch"
"3034#1","3034","plate","Plate 2 x 8","3001#1","3001","brick","Brick 2 x 4","stack"
"3034#1","3034","plate","Plate 2 x 8","3034#2","3034","plate","Plate 2 x 8","stack"
"3001#1","3001","brick","Brick 2 x 4","3034#2","3034","plate","Plate 2 x 8","touch"
"3001#1","3001","brick","Brick 2 x 4","3020#1","3020","plate","Plate 2 x 4","touch"
"3001#1","3001","brick","Brick 2 x 4","4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","stack"
"3001#1","3001","brick","Brick 2 x 4","3020#2","3020","plate","Plate 2 x 4","touch"
"3001#1","3001","brick","Brick 2 x 4","4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","stack"
"3001#1","3001","brick","Brick 2 x 4","4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","stack"
"3001#1","3001","brick","Brick 2 x 4","3021#1","3021","plate","Plate 2 x 3","stack"
"3001#1","3001","brick","Brick 2 x 4","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","stack"
"3001#1","3001","brick","Brick 2 x 4","3022#2","3022","plate","Plate 2 x 2","stack"
"3001#1","3001","brick","Brick 2 x 4","3623#1","3623","plate","Plate 1 x 3","stack"
"3001#1","3001","brick","Brick 2 x 4","3623#2","3623","plate","Plate 1 x 3","stack"
"3001#1","3001","brick","Brick 2 x 4","30357#1","30357","plate","Plate Round Corner 3 x 3","stack"
"3001#1","3001","brick","Brick 2 x 4","30357#2","30357","plate","Plate Round Corner 3 x 3","stack"
"3001#1","3001","brick","Brick 2 x 4","3003#1","3003","brick","Brick 2 x 2","stack"
"3001#1","3001","brick","Brick 2 x 4","3022#5","3022","plate","Plate 2 x 2","stack"
"3001#3","3001","brick","Brick 2 x 4","4282#2","4282","plate","Plate 2 x 16","touch"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","touch"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","3004#2","3004","brick","Brick 1 x 2","stack"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#5","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#6","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#7","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#8","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30360#2","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4865a#3","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30383#5","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"30359a#1","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30407#5","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","3004#2","3004","brick","Brick 1 x 2","stack"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#5","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#6","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#7","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#8","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30360#2","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4865a#3","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","2555#2","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30383#5","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30407#5","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4cyli#27","4-4cyli","other","4-4cyli","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4cyli#28","4-4cyli","other","4-4cyli","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4edge#5","4-4edge","other","4-4edge","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4edge#6","4-4edge","other","4-4edge","touch"
"30359a#2","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4ring1#27","4-4ring1","other","4-4ring1","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","3004#1","3004","brick","Brick 1 x 2","stack"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#3","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#4","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4cyli#1","4-4cyli","other","4-4cyli","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4cyli#2","4-4cyli","other","4-4cyli","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4edge#1","4-4edge","other","4-4edge","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4edge#2","4-4edge","other","4-4edge","touch"
"30359a#3","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4-4ring1#1","4-4ring1","other","4-4ring1","touch"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","3004#1","3004","brick","Brick 1 x 2","stack"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#3","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4070#4","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","touch"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"30359a#4","30359a","technic","Bar 1 x 8 with Brick 1 x 2 Curved Top End (Original, No Axle Holder)","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"4282#2","4282","plate","Plate 2 x 16","3673#1","3673","technic","Technic Pin without Friction Ridges Lengthwise","stack"
"4282#2","4282","plate","Plate 2 x 16","3941#3","3941","technic","Brick Round 2 x 2 with Axle Hole","stack"
"4282#2","4282","plate","Plate 2 x 16","3673#2","3673","technic","Technic Pin without Friction Ridges Lengthwise","stack"
"4282#2","4282","plate","Plate 2 x 16","3941#6","3941","technic","Brick Round 2 x 2 with Axle Hole","stack"
"4282#2","4282","plate","Plate 2 x 16","4-4cyli#15","4-4cyli","other","4-4cyli","touch"
"4282#2","4282","plate","Plate 2 x 16","4-4cyli#41","4-4cyli","other","4-4cyli","touch"
"3034#2","3034","plate","Plate 2 x 8","3020#1","3020","plate","Plate 2 x 4","touch"
"3034#2","3034","plate","Plate 2 x 8","4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","stack"
"3034#2","3034","plate","Plate 2 x 8","3020#2","3020","plate","Plate 2 x 4","stack"
"3034#2","3034","plate","Plate 2 x 8","4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","stack"
"3034#2","3034","plate","Plate 2 x 8","4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","stack"
"3034#2","3034","plate","Plate 2 x 8","3021#1","3021","plate","Plate 2 x 3","stack"
"3034#2","3034","plate","Plate 2 x 8","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3004#2","3004","brick","Brick 1 x 2","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#5","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#6","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#7","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#8","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30360#2","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","stack"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4865a#3","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","2555#2","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30383#5","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30407#5","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4cyli#27","4-4cyli","other","4-4cyli","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4cyli#28","4-4cyli","other","4-4cyli","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4edge#5","4-4edge","other","4-4edge","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4edge#6","4-4edge","other","4-4edge","touch"
"2412b#1","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4ring1#27","4-4ring1","other","4-4ring1","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","3004#1","3004","brick","Brick 1 x 2","stack"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#1","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#2","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#3","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4070#4","4070","brick","Brick Special 1 x 1 with Headlight","stack"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30360#1","30360","cone","Cylinder 3 x 6 x 2 2/3 Horizontal Hollow Studs","stack"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4865a#2","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","2555#1","2555","tile","Tile Special 1 x 1 with Clip and Straight Tips","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30383#6","30383","bracket","Hinge Plate 1 x 2 Locking with 1 Finger On Top","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","30407#6","30407","bracket","Hinge Plate 1 x 8 Locking with Angled Side Extensions, Rounded Plate Underside, 9 Teeth","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4cyli#1","4-4cyli","other","4-4cyli","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4cyli#2","4-4cyli","other","4-4cyli","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4edge#1","4-4edge","other","4-4edge","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4edge#2","4-4edge","other","4-4edge","touch"
"2412b#2","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","4-4ring1#1","4-4ring1","other","4-4ring1","touch"
"3020#1","3020","plate","Plate 2 x 4","4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","stack"
"3020#1","3020","plate","Plate 2 x 4","3020#2","3020","plate","Plate 2 x 4","touch"
"3020#1","3020","plate","Plate 2 x 4","4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","stack"
"3020#1","3020","plate","Plate 2 x 4","4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","stack"
"3020#1","3020","plate","Plate 2 x 4","3021#1","3021","plate","Plate 2 x 3","stack"
"3020#1","3020","plate","Plate 2 x 4","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","stack"
"3020#1","3020","plate","Plate 2 x 4","3022#2","3022","plate","Plate 2 x 2","stack"
"3020#1","3020","plate","Plate 2 x 4","3623#1","3623","plate","Plate 1 x 3","stack"
"3020#1","3020","plate","Plate 2 x 4","3623#2","3623","plate","Plate 1 x 3","stack"
"3020#1","3020","plate","Plate 2 x 4","30357#1","30357","plate","Plate Round Corner 3 x 3","stack"
"3020#1","3020","plate","Plate 2 x 4","30357#2","30357","plate","Plate Round Corner 3 x 3","stack"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3020#2","3020","plate","Plate 2 x 4","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3021#1","3021","plate","Plate 2 x 3","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3022#2","3022","plate","Plate 2 x 2","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3002#1","3002","brick","Brick 2 x 3","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3623#1","3623","plate","Plate 1 x 3","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3623#2","3623","plate","Plate 1 x 3","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","6231#1","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","6231#2","6231","panel","Panel 1 x 1 x 1 Corner","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","30357#1","30357","plate","Plate Round Corner 3 x 3","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3710#1","3710","plate","Plate 1 x 4","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3710#2","3710","plate","Plate 1 x 4","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","2420#1","2420","plate","Plate 2 x 2 Corner","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","2420#2","2420","plate","Plate 2 x 2 Corner","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4859#1","4859","slope","Wedge Plate 3 x 4 without Stud Notches","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3298ps0#1","3298ps0","slope","Slope 33° 3 x 2","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3048b#1","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3048b#2","3048b","slope","Slope 45° 2 x 1 Triple Smooth","stack"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3794a#1","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","stack"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","3794a#2","3794a","plate","Plate Special 1 x 2 with 1 Stud without Groove (Jumper)","stack"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4592#1","4592","bracket","Lever Small Base","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4593#1","4593","bracket","Lever Small","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4592#2","4592","bracket","Lever Small Base","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4593#2","4593","bracket","Lever Small","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4-4cyli#25","4-4cyli","other","4-4cyli","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4-4edge#3","4-4edge","other","4-4edge","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4-4cyli#51","4-4cyli","other","4-4cyli","touch"
"4871#1","4871","slope","Slope Inverted 45° 4 x 2 Double with 2 x 2 Recessed","4-4edge#7","4-4edge","other","4-4edge","touch"
"3020#2","3020","plate","Plate 2 x 4","4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","touch"
"3020#2","3020","plate","Plate 2 x 4","4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","touch"
"3020#2","3020","plate","Plate 2 x 4","3021#1","3021","plate","Plate 2 x 3","touch"
"3020#2","3020","plate","Plate 2 x 4","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"3020#2","3020","plate","Plate 2 x 4","3022#2","3022","plate","Plate 2 x 2","touch"
"3020#2","3020","plate","Plate 2 x 4","3002#1","3002","brick","Brick 2 x 3","stack"
"3020#2","3020","plate","Plate 2 x 4","3822ps1#1","3822ps1","panel","Door 1 x 3 x 1 Left","stack"
"3020#2","3020","plate","Plate 2 x 4","3821ps1#1","3821ps1","panel","Door 1 x 3 x 1 Right","stack"
"3020#2","3020","plate","Plate 2 x 4","3623#1","3623","plate","Plate 1 x 3","touch"
"3020#2","3020","plate","Plate 2 x 4","3623#2","3623","plate","Plate 1 x 3","touch"
"3020#2","3020","plate","Plate 2 x 4","4865a#1","4865a","panel","Panel 1 x 2 x 1 [Square Corners]","stack"
"3020#2","3020","plate","Plate 2 x 4","30357#1","30357","plate","Plate Round Corner 3 x 3","touch"
"3020#2","3020","plate","Plate 2 x 4","30357#2","30357","plate","Plate Round Corner 3 x 3","touch"
"3020#2","3020","plate","Plate 2 x 4","3710#1","3710","plate","Plate 1 x 4","stack"
"3020#2","3020","plate","Plate 2 x 4","3710#2","3710","plate","Plate 1 x 4","stack"
"3020#2","3020","plate","Plate 2 x 4","4592#1","4592","bracket","Lever Small Base","stack"
"3020#2","3020","plate","Plate 2 x 4","4593#1","4593","bracket","Lever Small","stack"
"3020#2","3020","plate","Plate 2 x 4","4592#2","4592","bracket","Lever Small Base","stack"
"3020#2","3020","plate","Plate 2 x 4","4593#2","4593","bracket","Lever Small","stack"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","4855#2","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3021#1","3021","plate","Plate 2 x 3","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","2412b#3","2412b","tile","Tile Special 1 x 2 Grille with Bottom Groove","touch"
"4855#1","4855","slope","Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs]","3022#2","3022","plate","Plate 2 x 2","touch"
