part_num,color_id,quantity,is_spare,part_img_url
43093,1,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4206482.jpg
30304,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211124.jpg
3032,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211115.jpg
6091,320,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4162206.jpg
30357,320,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4257195.jpg
54200,320,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4531415.jpg
3070b,320,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4187196.jpg
11291,320,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/6016771.jpg
41770,320,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4162587.jpg
41769,320,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4162586.jpg
99207,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4654580.jpg
85080,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4567448.jpg
98283,71,7,FALSE,https://cdn.rebrickable.com/media/parts/elements/6000066.jpg
30414,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211636.jpg
3700,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211440.jpg
3673,71,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211807.jpg
4150pr0022,71,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4221881.jpg
56902,71,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4499259.jpg
6141,80,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4249039.jpg
2412b,80,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4249040.jpg
2456,4,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/245621.jpg
3020,4,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/302021.jpg
3829c01,4,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/9552.jpg
4079b,70,1,FALSE,https://cdn.rebrickable.com/media/parts/photos/70/4079b-70-ec18905d-b06c-460c-ae0c-d8cf5c8c5698.jpg
44728,19,7,FALSE,https://cdn.rebrickable.com/media/parts/elements/4278046.jpg
3005,19,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4113915.jpg
3003,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4114306.jpg
3941,19,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4125220.jpg
3023,19,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4113917.jpg
3032,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4114001.jpg
4032a,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4140562.jpg
30357,19,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4124071.jpg
3794b,19,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4155708.jpg
85984,19,14,FALSE,https://cdn.rebrickable.com/media/parts/elements/4624086.jpg
3040b,19,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4121972.jpg
6636,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4157277.jpg
2654,47,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4278412.jpg
62360,47,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4523573.jpg
6541,14,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/654124.jpg
