"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3035#2","3035","plate","Plate 4 x 8","41770#2","41770","slope","Wedge Plate 4 x 2 Left","touch"
"3035#2","3035","plate","Plate 4 x 8","3037#3","3037","slope","Slope 45° 2 x 4","stack"
"3035#2","3035","plate","Plate 4 x 8","3037#4","3037","slope","Slope 45° 2 x 4","stack"
"3035#2","3035","plate","Plate 4 x 8","4286#3","4286","slope","Slope 33° 3 x 1","stack"
"3035#2","3035","plate","Plate 4 x 8","4286#4","4286","slope","Slope 33° 3 x 1","stack"
"3035#2","3035","plate","Plate 4 x 8","3068b#1","3068b","tile","Tile 2 x 2 with Groove","stack"
"3035#2","3035","plate","Plate 4 x 8","3068b#4","3068b","tile","Tile 2 x 2 with Groove","stack"
"2420#3","2420","plate","Plate 2 x 2 Corner","2420#4","2420","plate","Plate 2 x 2 Corner","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","41769#1","41769","slope","Wedge Plate 4 x 2 Right","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","3795#1","3795","plate","Plate 2 x 6","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","3832#2","3832","plate","Plate 2 x 10","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","3003#5","3003","brick","Brick 2 x 2","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","touch"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","stack"
"41770#1","41770","slope","Wedge Plate 4 x 2 Left","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","stack"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","3795#1","3795","plate","Plate 2 x 6","touch"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","3832#2","3832","plate","Plate 2 x 10","touch"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","3003#5","3003","brick","Brick 2 x 2","touch"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","touch"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","touch"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","stack"
"41769#1","41769","slope","Wedge Plate 4 x 2 Right","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","stack"
"3034#1","3034","plate","Plate 2 x 8","42060#1","42060","slope","Wedge Curved 12 x 3 Right","stack"
"3034#1","3034","plate","Plate 2 x 8","42061#1","42061","slope","Wedge Curved 12 x 3 Left","stack"
"3034#1","3034","plate","Plate 2 x 8","3934#1","3934","slope","Wedge Plate 8 x 4 Wing Right","touch"
"3034#1","3034","plate","Plate 2 x 8","41769#3","41769","slope","Wedge Plate 4 x 2 Right","touch"
"3034#1","3034","plate","Plate 2 x 8","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"3034#2","3034","plate","Plate 2 x 8","42060#1","42060","slope","Wedge Curved 12 x 3 Right","stack"
"3034#2","3034","plate","Plate 2 x 8","42061#1","42061","slope","Wedge Curved 12 x 3 Left","stack"
"3034#2","3034","plate","Plate 2 x 8","3933#1","3933","slope","Wedge Plate 8 x 4 Wing Left","touch"
"3034#2","3034","plate","Plate 2 x 8","41770#3","41770","slope","Wedge Plate 4 x 2 Left","touch"
"3034#2","3034","plate","Plate 2 x 8","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"3034#2","3034","plate","Plate 2 x 8","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","42061#1","42061","slope","Wedge Curved 12 x 3 Left","touch"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","3460#3","3460","plate","Plate 1 x 8","stack"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","3460#4","3460","plate","Plate 1 x 8","stack"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","4286#3","4286","slope","Slope 33° 3 x 1","touch"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","4286#4","4286","slope","Slope 33° 3 x 1","touch"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","3068b#1","3068b","tile","Tile 2 x 2 with Groove","touch"
"42060#1","42060","slope","Wedge Curved 12 x 3 Right","3068b#4","3068b","tile","Tile 2 x 2 with Groove","touch"
"42061#1","42061","slope","Wedge Curved 12 x 3 Left","3460#3","3460","plate","Plate 1 x 8","stack"
"42061#1","42061","slope","Wedge Curved 12 x 3 Left","3460#4","3460","plate","Plate 1 x 8","stack"
"42061#1","42061","slope","Wedge Curved 12 x 3 Left","4286#3","4286","slope","Slope 33° 3 x 1","touch"
"42061#1","42061","slope","Wedge Curved 12 x 3 Left","4286#4","4286","slope","Slope 33° 3 x 1","touch"
"42061#1","42061","slope","Wedge Curved 12 x 3 Left","3068b#1","3068b","tile","Tile 2 x 2 with Groove","touch"
"42061#1","42061","slope","Wedge Curved 12 x 3 Left","3068b#4","3068b","tile","Tile 2 x 2 with Groove","touch"
"3933#1","3933","slope","Wedge Plate 8 x 4 Wing Left","2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","touch"
"3933#1","3933","slope","Wedge Plate 8 x 4 Wing Left","2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","touch"
"3933#1","3933","slope","Wedge Plate 8 x 4 Wing Left","41770#3","41770","slope","Wedge Plate 4 x 2 Left","touch"
"3933#1","3933","slope","Wedge Plate 8 x 4 Wing Left","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"3933#1","3933","slope","Wedge Plate 8 x 4 Wing Left","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"3934#1","3934","slope","Wedge Plate 8 x 4 Wing Right","2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","touch"
"3934#1","3934","slope","Wedge Plate 8 x 4 Wing Right","2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","touch"
"3934#1","3934","slope","Wedge Plate 8 x 4 Wing Right","41769#3","41769","slope","Wedge Plate 4 x 2 Right","touch"
"3934#1","3934","slope","Wedge Plate 8 x 4 Wing Right","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"3934#1","3934","slope","Wedge Plate 8 x 4 Wing Right","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"3023b#3","3023b","plate","Plate 1 x 2","3795#1","3795","plate","Plate 2 x 6","touch"
"3023b#3","3023b","plate","Plate 1 x 2","3039#1","3039","slope","Slope 45° 2 x 2","stack"
"3023b#3","3023b","plate","Plate 1 x 2","3007#4","3007","brick","Brick 2 x 8","stack"
"3023b#4","3023b","plate","Plate 1 x 2","3795#1","3795","plate","Plate 2 x 6","touch"
"3023b#4","3023b","plate","Plate 1 x 2","3039#2","3039","slope","Slope 45° 2 x 2","stack"
"3023b#4","3023b","plate","Plate 1 x 2","3007#4","3007","brick","Brick 2 x 8","stack"
"3795#1","3795","plate","Plate 2 x 6","3039#1","3039","slope","Slope 45° 2 x 2","stack"
"3795#1","3795","plate","Plate 2 x 6","3039#2","3039","slope","Slope 45° 2 x 2","stack"
"3795#1","3795","plate","Plate 2 x 6","3037#3","3037","slope","Slope 45° 2 x 4","stack"
"3795#1","3795","plate","Plate 2 x 6","3037#4","3037","slope","Slope 45° 2 x 4","stack"
"3795#1","3795","plate","Plate 2 x 6","3007#4","3007","brick","Brick 2 x 8","stack"
"3795#1","3795","plate","Plate 2 x 6","43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","stack"
"3795#1","3795","plate","Plate 2 x 6","43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","stack"
"3795#1","3795","plate","Plate 2 x 6","4286#3","4286","slope","Slope 33° 3 x 1","stack"
"3795#1","3795","plate","Plate 2 x 6","4286#4","4286","slope","Slope 33° 3 x 1","stack"
"3460#3","3460","plate","Plate 1 x 8","3460#4","3460","plate","Plate 1 x 8","touch"
"3460#3","3460","plate","Plate 1 x 8","4286#3","4286","slope","Slope 33° 3 x 1","stack"
"3460#3","3460","plate","Plate 1 x 8","4286#4","4286","slope","Slope 33° 3 x 1","stack"
"3460#3","3460","plate","Plate 1 x 8","3068b#4","3068b","tile","Tile 2 x 2 with Groove","stack"
"3460#4","3460","plate","Plate 1 x 8","4286#3","4286","slope","Slope 33° 3 x 1","stack"
"3460#4","3460","plate","Plate 1 x 8","4286#4","4286","slope","Slope 33° 3 x 1","stack"
"3460#4","3460","plate","Plate 1 x 8","3068b#4","3068b","tile","Tile 2 x 2 with Groove","stack"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","touch"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41770#3","41770","slope","Wedge Plate 4 x 2 Left","touch"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2780#2","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","touch"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#1","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41769#3","41769","slope","Wedge Plate 4 x 2 Right","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2780#4","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#2","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41770#3","41770","slope","Wedge Plate 4 x 2 Left","touch"
"2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2780#3","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","touch"
"2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#3","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41769#3","41769","slope","Wedge Plate 4 x 2 Right","touch"
"2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2780#1","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","touch"
"2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2444#4","2444","technic","Plate Special 2 x 2 with 1 Pin Hole [Split Underside Ribs]","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41770#3","41770","slope","Wedge Plate 4 x 2 Left","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"41770#3","41770","slope","Wedge Plate 4 x 2 Left","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"41769#3","41769","slope","Wedge Plate 4 x 2 Right","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"41769#3","41769","slope","Wedge Plate 4 x 2 Right","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"2780#1","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"2780#1","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"2780#1","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#1","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#2","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"2780#2","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"2780#2","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#2","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#3","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41770#4","41770","slope","Wedge Plate 4 x 2 Left","touch"
"2780#3","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"2780#3","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#3","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#4","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41769#4","41769","slope","Wedge Plate 4 x 2 Right","touch"
"2780#4","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"2780#4","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2780#4","2780","technic","Technic Pin with Friction Ridges Lengthwise and Center Slots","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41770#4","41770","slope","Wedge Plate 4 x 2 Left","2431#2","2431","tile","Tile 1 x 4 with Groove","touch"
"41770#4","41770","slope","Wedge Plate 4 x 2 Left","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41770#4","41770","slope","Wedge Plate 4 x 2 Left","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41769#4","41769","slope","Wedge Plate 4 x 2 Right","2431#1","2431","tile","Tile 1 x 4 with Groove","touch"
"41769#4","41769","slope","Wedge Plate 4 x 2 Right","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"41769#4","41769","slope","Wedge Plate 4 x 2 Right","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2431#1","2431","tile","Tile 1 x 4 with Groove","41531#2","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2431#1","2431","tile","Tile 1 x 4 with Groove","41531#4","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2431#1","2431","tile","Tile 1 x 4 with Groove","3707#2","3707","technic","Technic Axle 8","touch"
"2431#2","2431","tile","Tile 1 x 4 with Groove","41531#1","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2431#2","2431","tile","Tile 1 x 4 with Groove","41531#3","41531","technic","Technic Cylinder 4 x 4 with Pin Holes and Centre Bar, Closed Sides on Bar","touch"
"2431#2","2431","tile","Tile 1 x 4 with Groove","3707#1","3707","technic","Technic Axle 8","touch"
"41768#1","41768","slope","Wedge 4 x 2 Left","41767#1","41767","slope","Wedge 4 x 2 Right","touch"
"41768#1","41768","slope","Wedge 4 x 2 Left","3832#2","3832","plate","Plate 2 x 10","stack"
"41768#1","41768","slope","Wedge 4 x 2 Left","3068b#2","3068b","tile","Tile 2 x 2 with Groove","touch"
"41768#1","41768","slope","Wedge 4 x 2 Left","3068b#3","3068b","tile","Tile 2 x 2 with Groove","touch"
"41767#1","41767","slope","Wedge 4 x 2 Right","3832#2","3832","plate","Plate 2 x 10","stack"
"41767#1","41767","slope","Wedge 4 x 2 Right","3068b#2","3068b","tile","Tile 2 x 2 with Groove","touch"
"41767#1","41767","slope","Wedge 4 x 2 Right","3068b#3","3068b","tile","Tile 2 x 2 with Groove","touch"
"3700#1","3700","technic","Technic Brick 1 x 2 [1 Pin Hole]","3068b#2","3068b","tile","Tile 2 x 2 with Groove","touch"
"3700#1","3700","technic","Technic Brick 1 x 2 [1 Pin Hole]","43093#1","43093","technic","Technic Axle Pin with Friction Ridges Lengthwise","touch"
"3832#2","3832","plate","Plate 2 x 10","3003#5","3003","brick","Brick 2 x 2","stack"
"3832#2","3832","plate","Plate 2 x 10","43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","stack"
"3832#2","3832","plate","Plate 2 x 10","43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","stack"
"3832#2","3832","plate","Plate 2 x 10","3068b#3","3068b","tile","Tile 2 x 2 with Groove","stack"
"3003#5","3003","brick","Brick 2 x 2","43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","touch"
"3003#5","3003","brick","Brick 2 x 2","43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","3007#4","3007","brick","Brick 2 x 8","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","3679#1","3679","minifig","Turntable 2 x 2 Plate - Top","touch"
"3039#1","3039","slope","Slope 45° 2 x 2","3680#1","3680","minifig","Turntable 2 x 2 Plate, Base","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","3007#4","3007","brick","Brick 2 x 8","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","3679#1","3679","minifig","Turntable 2 x 2 Plate - Top","touch"
"3039#2","3039","slope","Slope 45° 2 x 2","3680#1","3680","minifig","Turntable 2 x 2 Plate, Base","touch"
"3037#3","3037","slope","Slope 45° 2 x 4","3037#4","3037","slope","Slope 45° 2 x 4","touch"
"3037#3","3037","slope","Slope 45° 2 x 4","3007#4","3007","brick","Brick 2 x 8","touch"
"3037#3","3037","slope","Slope 45° 2 x 4","4286#3","4286","slope","Slope 33° 3 x 1","touch"
"3037#3","3037","slope","Slope 45° 2 x 4","4286#4","4286","slope","Slope 33° 3 x 1","touch"
"3037#3","3037","slope","Slope 45° 2 x 4","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3037#3","3037","slope","Slope 45° 2 x 4","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3037#4","3037","slope","Slope 45° 2 x 4","3007#4","3007","brick","Brick 2 x 8","touch"
"3037#4","3037","slope","Slope 45° 2 x 4","4286#3","4286","slope","Slope 33° 3 x 1","touch"
"3037#4","3037","slope","Slope 45° 2 x 4","4286#4","4286","slope","Slope 33° 3 x 1","touch"
"3037#4","3037","slope","Slope 45° 2 x 4","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3037#4","3037","slope","Slope 45° 2 x 4","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3007#4","3007","brick","Brick 2 x 8","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3007#4","3007","brick","Brick 2 x 8","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"3007#4","3007","brick","Brick 2 x 8","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"3007#4","3007","brick","Brick 2 x 8","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","touch"
"43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"43720#1","43720","slope","Wedge Sloped 45° 4 x 2 Right","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"43721#1","43721","slope","Wedge Sloped 45° 4 x 2 Left","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"4286#3","4286","slope","Slope 33° 3 x 1","4286#4","4286","slope","Slope 33° 3 x 1","touch"
"4286#3","4286","slope","Slope 33° 3 x 1","3068b#4","3068b","tile","Tile 2 x 2 with Groove","touch"
"4286#4","4286","slope","Slope 33° 3 x 1","3068b#4","3068b","tile","Tile 2 x 2 with Groove","touch"
"41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","3679#1","3679","minifig","Turntable 2 x 2 Plate - Top","touch"
"41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","3680#1","3680","minifig","Turntable 2 x 2 Plate, Base","touch"
"41748#1","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","30367aps1#1","30367aps1","technic","Brick Round 2 x 2 Dome Top, Blocked Open Stud, No Bottom Axle Holder","touch"
"41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","touch"
"41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","3679#1","3679","minifig","Turntable 2 x 2 Plate - Top","touch"
"41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","3680#1","3680","minifig","Turntable 2 x 2 Plate, Base","touch"
"41747#1","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","30367aps1#1","30367aps1","technic","Brick Round 2 x 2 Dome Top, Blocked Open Stud, No Bottom Axle Holder","touch"
"3068b#1","3068b","tile","Tile 2 x 2 with Groove","3068b#4","3068b","tile","Tile 2 x 2 with Groove","touch"
"3068b#2","3068b","tile","Tile 2 x 2 with Groove","3068b#3","3068b","tile","Tile 2 x 2 with Groove","touch"
"3068b#2","3068b","tile","Tile 2 x 2 with Groove","43093#1","43093","technic","Technic Axle Pin with Friction Ridges Lengthwise","touch"
"41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","touch"
"41748#2","41748","slope","Wedge Curved 6 x 2 Left, Inner Ridges","30367aps1#1","30367aps1","technic","Brick Round 2 x 2 Dome Top, Blocked Open Stud, No Bottom Axle Holder","touch"
"41747#2","41747","slope","Wedge Curved 6 x 2 Right, Inner Ridges","30367aps1#1","30367aps1","technic","Brick Round 2 x 2 Dome Top, Blocked Open Stud, No Bottom Axle Holder","touch"
"3679#1","3679","minifig","Turntable 2 x 2 Plate - Top","3680#1","3680","minifig","Turntable 2 x 2 Plate, Base","touch"
"3679#1","3679","minifig","Turntable 2 x 2 Plate - Top","30367aps1#1","30367aps1","technic","Brick Round 2 x 2 Dome Top, Blocked Open Stud, No Bottom Axle Holder","stack"
"3680#1","3680","minifig","Turntable 2 x 2 Plate, Base","30367aps1#1","30367aps1","technic","Brick Round 2 x 2 Dome Top, Blocked Open Stud, No Bottom Axle Holder","stack"
