inventory_id,part_num,color_id,quantity,is_spare,img_url.x,version,set_num,part_name,part_cat_id,part_material,part_category,color_name,rgb,is_trans,set_name,year,theme_id,num_parts,img_url.y,theme,parent_id,element_id
4813,50950,25,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4251969.jpg,1,7962-1,Slope Curved 3 x 1 No Studs,37,Plastic,Bricks Curved,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4251969
4813,51739,71,9,FALSE,https://cdn.rebrickable.com/media/parts/elements/4507056.jpg,1,7962-1,Wedge Plate 2 x 4,49,Plastic,Plates Angled,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4507056
4813,51739,71,9,FALSE,https://cdn.rebrickable.com/media/parts/elements/4507056.jpg,1,7962-1,Wedge Plate 2 x 4,49,Plastic,Plates Angled,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4252368
4813,52107,14,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4557157.jpg,1,7962-1,Brick Special 1 x 2 with Studs on 2 Sides,5,Plastic,Bricks Special,Yellow,F2CD37,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4557157
4813,52107,14,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4557157.jpg,1,7962-1,Brick Special 1 x 2 with Studs on 2 Sides,5,Plastic,Bricks Special,Yellow,F2CD37,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6289719
4813,53989,179,18,FALSE,https://cdn.rebrickable.com/media/parts/elements/4625564.jpg,1,7962-1,Arm Mechanical with Clip [Thin Support],60,Plastic,Minifig Upper Body,Flat Silver,898788,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4625564
4813,53989,179,18,FALSE,https://cdn.rebrickable.com/media/parts/elements/4625564.jpg,1,7962-1,Arm Mechanical with Clip [Thin Support],60,Plastic,Minifig Upper Body,Flat Silver,898788,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4612824
4813,54200,25,2,TRUE,https://cdn.rebrickable.com/media/parts/elements/4248195.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4248195
4813,54200,25,2,TRUE,https://cdn.rebrickable.com/media/parts/elements/4248195.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4504371
4813,54200,25,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4248195.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4248195
4813,54200,25,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4248195.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4504371
4813,54200,15,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4244370.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,White,FFFFFF,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4244370
4813,54200,15,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4244370.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,White,FFFFFF,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4504369
4813,54200,15,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4244370.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,White,FFFFFF,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4244370
4813,54200,15,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4244370.jpg,1,7962-1,Slope 30° 1 x 1 x 2/3 (Cheese Slope),3,Plastic,Bricks Sloped,White,FFFFFF,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4504369
4813,54383,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4283046.jpg,1,7962-1,Wedge Plate 6 x 3 Right,49,Plastic,Plates Angled,Black,05131D,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4283046
4813,54384,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4283047.jpg,1,7962-1,Wedge Plate 6 x 3 Left,49,Plastic,Plates Angled,Black,05131D,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4283047
4813,55981,14,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4490142.jpg,1,7962-1,"Wheel 18 x 14 with Pin Hole, Fake Bolts and Shallow Spokes",29,Plastic,Wheels and Tyres,Yellow,F2CD37,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4490142
4813,55981,14,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4490142.jpg,1,7962-1,"Wheel 18 x 14 with Pin Hole, Fake Bolts and Shallow Spokes",29,Plastic,Wheels and Tyres,Yellow,F2CD37,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6109681
4813,59230,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4505757.jpg,1,7962-1,Arm Mechanical Straight (Droid) [2 Clips at 90°],60,Plastic,Minifig Upper Body,Black,05131D,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4505757
4813,59230,0,2,TRUE,https://cdn.rebrickable.com/media/parts/elements/4505757.jpg,1,7962-1,Arm Mechanical Straight (Droid) [2 Clips at 90°],60,Plastic,Minifig Upper Body,Black,05131D,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4505757
4813,59443,72,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4516546.jpg,1,7962-1,Technic Axle Connector Smooth [with x Hole + Orientation],12,Plastic,Technic Connectors,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4516546
4813,59443,72,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4516546.jpg,1,7962-1,Technic Axle Connector Smooth [with x Hole + Orientation],12,Plastic,Technic Connectors,Dark Bluish Gray,6C6E68,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,6084613
4813,59900,25,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4518029.jpg,1,7962-1,Cone 1 x 1 [Top Groove],20,Plastic,Bricks Round and Cones,Orange,FE8A18,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4518029
4813,6019,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211518.jpg,1,7962-1,Plate Special 1 x 1 with Clip Horizontal [Thick U Clip],9,Plastic,Plates Special,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4211518
4813,60208,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4511007.jpg,1,7962-1,"Wheel 31 x 15 Technic, Pin Hole",29,Plastic,Wheels and Tyres,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4511007
4813,60470a,71,12,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/71/60470a.png,1,7962-1,Plate Special 1 x 2 with Clips Horizontal [Thick U-Clips],9,Plastic,Plates Special,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,NA
4813,60478,71,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4515369.jpg,1,7962-1,Plate Special 1 x 2 with Handle on End [Closed Ends],9,Plastic,Plates Special,Light Bluish Gray,A0A5A9,FALSE,Anakin's and Sebulba's Podracers,2011,158,810,https://cdn.rebrickable.com/media/sets/7962-1.jpg,Star Wars,NA,4515369
