part_num,color_id,quantity,is_spare,part_img_url
4083,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/408326.jpg
4274,1,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4143005.jpg
3062b,272,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177741.jpg
3024,272,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4184108.jpg
3023,272,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177737.jpg
3710,272,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177739.jpg
3069b,272,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4205012.jpg
41770,272,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4529954.jpg
41769,272,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4502091.jpg
30377,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210900.jpg
4589,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210647.jpg
43898,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210865.jpg
6141,72,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210633.jpg
4032a,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211042.jpg
2654,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4278274.jpg
3660,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211000.jpg
30375,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4521512.jpg
4070,320,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4183878.jpg
43719,320,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4296783.jpg
3062b,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211412.jpg
298c02,71,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4221775.jpg
3023,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211398.jpg
3021,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211396.jpg
3020,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211395.jpg
2540,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211632.jpg
63868,71,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4535738.jpg
3176,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211419.jpg
2555,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211369.jpg
48336,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4217562.jpg
54200,40,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4244368.jpg
3002,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/300201.jpg
47457,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4494474.jpg
4070,15,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/407001.jpg
3710,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/371001.jpg
3021,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/302101.jpg
3795,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/379501.jpg
3034,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/303401.jpg
4081b,15,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/408101.jpg
3794b,15,4,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/15/3794b.png
60478,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4515364.jpg
30363,15,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4143000.jpg
54200,15,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4244370.jpg
3039,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/303901.jpg
3678b,15,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4234525.jpg
3747b,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4500469.jpg
3700,15,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/370001.jpg
3070b,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/307001.jpg
2431,15,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/243101.jpg
41770,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4161326.jpg
41769,15,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4160857.jpg
2413,15,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/241301.jpg
