part_num,color_id,quantity,is_spare,part_img_url
4733,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/473326.jpg
4589,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/458926.jpg
4623,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4597267.jpg
4871,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/487126.jpg
3069b,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/306926.jpg
2555,0,8,FALSE,https://cdn.rebrickable.com/media/parts/elements/255526.jpg
41770,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4161332.jpg
41769,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4160869.jpg
30374,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210641.jpg
4740,379,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4173696.jpg
3070bpr0047,379,1,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/379/3070bps3.png
4740,47,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4187750.jpg
