part_num,color_id,quantity,is_spare,part_img_url
3024,0,300,FALSE,https://cdn.rebrickable.com/media/parts/elements/302426.jpg
3023,0,300,FALSE,https://cdn.rebrickable.com/media/parts/elements/302326.jpg
3710,0,400,FALSE,https://cdn.rebrickable.com/media/parts/elements/371026.jpg
3020,0,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/302026.jpg
3068b,0,180,FALSE,https://cdn.rebrickable.com/media/parts/elements/306826.jpg
3024,272,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/4184108.jpg
3023,272,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177737.jpg
3710,272,150,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177739.jpg
3020,272,275,FALSE,https://cdn.rebrickable.com/media/parts/elements/4198543.jpg
3024,72,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210719.jpg
3023,72,300,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211063.jpg
4186,71,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4278193.jpg
3024,71,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211399.jpg
3023,71,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211398.jpg
3023,25,350,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177932.jpg
3710,25,100,FALSE,https://cdn.rebrickable.com/media/parts/elements/4118782.jpg
3024,4,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/302421.jpg
3023,4,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/302321.jpg
3710,4,150,FALSE,https://cdn.rebrickable.com/media/parts/elements/371021.jpg
3024,70,150,FALSE,https://cdn.rebrickable.com/media/parts/elements/4221744.jpg
3023,70,100,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211150.jpg
3710,70,100,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211190.jpg
3024,15,150,FALSE,https://cdn.rebrickable.com/media/parts/elements/302401.jpg
3023,15,100,FALSE,https://cdn.rebrickable.com/media/parts/elements/302301.jpg
3710,15,100,FALSE,https://cdn.rebrickable.com/media/parts/elements/371001.jpg
3024,14,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/302424.jpg
3023,14,200,FALSE,https://cdn.rebrickable.com/media/parts/elements/302324.jpg
3710,14,150,FALSE,https://cdn.rebrickable.com/media/parts/elements/371024.jpg
3020,14,100,FALSE,https://cdn.rebrickable.com/media/parts/elements/302024.jpg
