part_num,color_id,quantity,is_spare,part_img_url
3010,0,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/301026.jpg
3941,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/614376.jpg
3022,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/302226.jpg
3700,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/370026.jpg
3680,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/368026.jpg
4497,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/449726.jpg
30363,1,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4124107.jpg
3700,1,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/370023.jpg
4491b,6,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/6/4491b.png
3009,6,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4116672.jpg
4213,8,1,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/8/4213.png
75c11,8,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/8/71505.png
75c17,8,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/8/76270.png
6141,8,2,TRUE,https://cdn.rebrickable.com/media/parts/elements/4124087.jpg
3039,8,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4109984.jpg
30486c01,366,2,FALSE,https://cdn.rebrickable.com/media/parts/photos/366/30486c01-366-d1ab3698-07a9-4c2d-9cad-127f48123658.jpg
3031,2,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4113158.jpg
30191,7,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4113848.jpg
4315,7,1,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/7/4315.png
4085c,7,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/7/4085c.png
3045,7,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4114057.jpg
3749,7,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4184168.jpg
2555,7,1,TRUE,https://cdn.rebrickable.com/media/parts/ldraw/7/2555.png
3679,7,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/7/3679.png
2586pr0028,22,1,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/22/2586ps1.png
3004,19,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4109995.jpg
3961,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4140485.jpg
75c10,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4129567.jpg
3032,19,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4114001.jpg
3069bpr0033,19,1,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/19/3069bp0g.png
3062b,33,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/3006843.jpg
