part_num,color_id,quantity,is_spare,part_img_url
63965,0,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4533907.jpg
3005,0,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/300526.jpg
6111,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/611126.jpg
3009,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/300926.jpg
59900,0,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4529236.jpg
64644,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4538456.jpg
298c02,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/73587.jpg
3020,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/302026.jpg
6141,0,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/614126.jpg
4032a,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/403226.jpg
48336,0,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4225201.jpg
63868,0,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/6336989.jpg
2444,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/244426.jpg
3705,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/370526.jpg
62462,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4526982.jpg
32054,0,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4107742.jpg
2780,0,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg
2412b,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/241226.jpg
61485,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4517986.jpg
57899,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4498712.jpg
50948,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4248537.jpg
2436,1,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4189120.jpg
3002,1,5,FALSE,https://cdn.rebrickable.com/media/parts/elements/300223.jpg
3007,1,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/300723.jpg
2420,1,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/242023.jpg
6141,1,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/614123.jpg
2540,1,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/254023.jpg
30363,1,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4124107.jpg
3039,1,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/303923.jpg
3665,1,10,FALSE,https://cdn.rebrickable.com/media/parts/elements/366523.jpg
43093,1,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4206482.jpg
3700,1,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/370023.jpg
3702,1,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/370223.jpg
