"part_A","num_A","fam_A","name_A","part_B","num_B","fam_B","name_B","criterion"
"3023#1","3023","plate","Plate 1 x 2","3034#1","3034","plate","Plate 2 x 8","touch"
"3023#1","3023","plate","Plate 1 x 2","3794b#1","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3023#1","3023","plate","Plate 1 x 2","3794b#2","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3023#1","3023","plate","Plate 1 x 2","3135#1","3135","slope","Slope Brick 45 2 x 3 x 1 & 1/3 Double Crane","stack"
"3023#2","3023","plate","Plate 1 x 2","3023#3","3023","plate","Plate 1 x 2","touch"
"3023#2","3023","plate","Plate 1 x 2","3023#4","3023","plate","Plate 1 x 2","stack"
"3023#2","3023","plate","Plate 1 x 2","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3023#2","3023","plate","Plate 1 x 2","3710#3","3710","plate","Plate 1 x 4","touch"
"3023#2","3023","plate","Plate 1 x 2","3829a#1","3829a","other","Sticker Sheet for Set 163-1","touch"
"3023#2","3023","plate","Plate 1 x 2","3828#1","3828","other","3828","touch"
"3023#3","3023","plate","Plate 1 x 2","3023#4","3023","plate","Plate 1 x 2","stack"
"3023#3","3023","plate","Plate 1 x 2","4175#1","4175","plate","Plate Special 1 x 2 with Ladder","touch"
"3023#3","3023","plate","Plate 1 x 2","3710#3","3710","plate","Plate 1 x 4","touch"
"3023#3","3023","plate","Plate 1 x 2","3021#1","3021","plate","Plate 2 x 3","stack"
"3023#3","3023","plate","Plate 1 x 2","3829a#1","3829a","other","Sticker Sheet for Set 163-1","touch"
"3023#3","3023","plate","Plate 1 x 2","3828#1","3828","other","3828","touch"
"3023#4","3023","plate","Plate 1 x 2","3710#3","3710","plate","Plate 1 x 4","touch"
"3023#4","3023","plate","Plate 1 x 2","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","touch"
"3023#4","3023","plate","Plate 1 x 2","3021#1","3021","plate","Plate 2 x 3","touch"
"3023#4","3023","plate","Plate 1 x 2","3829a#1","3829a","other","Sticker Sheet for Set 163-1","touch"
"4175#1","4175","plate","Plate Special 1 x 2 with Ladder","3710#3","3710","plate","Plate 1 x 4","stack"
"4175#1","4175","plate","Plate Special 1 x 2 with Ladder","3829a#1","3829a","other","Sticker Sheet for Set 163-1","stack"
"4175#1","4175","plate","Plate Special 1 x 2 with Ladder","3828#1","3828","other","3828","touch"
"3623#1","3623","plate","Plate 1 x 3","3623#2","3623","plate","Plate 1 x 3","touch"
"3623#1","3623","plate","Plate 1 x 3","3710#1","3710","plate","Plate 1 x 4","touch"
"3623#1","3623","plate","Plate 1 x 3","3034#1","3034","plate","Plate 2 x 8","touch"
"3623#1","3623","plate","Plate 1 x 3","3794b#1","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3623#1","3623","plate","Plate 1 x 3","3794b#2","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3623#1","3623","plate","Plate 1 x 3","3135#1","3135","slope","Slope Brick 45 2 x 3 x 1 & 1/3 Double Crane","stack"
"3623#2","3623","plate","Plate 1 x 3","3710#1","3710","plate","Plate 1 x 4","touch"
"3623#2","3623","plate","Plate 1 x 3","3034#1","3034","plate","Plate 2 x 8","touch"
"3623#2","3623","plate","Plate 1 x 3","3794b#1","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3623#2","3623","plate","Plate 1 x 3","3794b#2","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3623#2","3623","plate","Plate 1 x 3","3135#1","3135","slope","Slope Brick 45 2 x 3 x 1 & 1/3 Double Crane","stack"
"3710#1","3710","plate","Plate 1 x 4","3710#2","3710","plate","Plate 1 x 4","touch"
"3710#1","3710","plate","Plate 1 x 4","3710#4","3710","plate","Plate 1 x 4","touch"
"3710#1","3710","plate","Plate 1 x 4","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#1","3710","plate","Plate 1 x 4","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#1","3710","plate","Plate 1 x 4","3021#2","3021","plate","Plate 2 x 3","touch"
"3710#1","3710","plate","Plate 1 x 4","3034#1","3034","plate","Plate 2 x 8","touch"
"3710#1","3710","plate","Plate 1 x 4","3794b#1","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3710#1","3710","plate","Plate 1 x 4","3794b#2","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3710#1","3710","plate","Plate 1 x 4","3135#1","3135","slope","Slope Brick 45 2 x 3 x 1 & 1/3 Double Crane","stack"
"3710#2","3710","plate","Plate 1 x 4","3710#4","3710","plate","Plate 1 x 4","touch"
"3710#2","3710","plate","Plate 1 x 4","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#2","3710","plate","Plate 1 x 4","3021#2","3021","plate","Plate 2 x 3","stack"
"3710#2","3710","plate","Plate 1 x 4","3034#1","3034","plate","Plate 2 x 8","touch"
"3710#2","3710","plate","Plate 1 x 4","3135#1","3135","slope","Slope Brick 45 2 x 3 x 1 & 1/3 Double Crane","stack"
"3710#3","3710","plate","Plate 1 x 4","122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#3","3710","plate","Plate 1 x 4","3021#1","3021","plate","Plate 2 x 3","stack"
"3710#3","3710","plate","Plate 1 x 4","3829a#1","3829a","other","Sticker Sheet for Set 163-1","touch"
"3710#3","3710","plate","Plate 1 x 4","3828#1","3828","other","3828","stack"
"3710#4","3710","plate","Plate 1 x 4","122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","stack"
"3710#4","3710","plate","Plate 1 x 4","3021#2","3021","plate","Plate 2 x 3","touch"
"3710#4","3710","plate","Plate 1 x 4","3034#1","3034","plate","Plate 2 x 8","touch"
"3710#4","3710","plate","Plate 1 x 4","3135#1","3135","slope","Slope Brick 45 2 x 3 x 1 & 1/3 Double Crane","stack"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3021#1","3021","plate","Plate 2 x 3","touch"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","4084#2","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","4084#3","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"122c01#1","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3829a#1","3829a","other","Sticker Sheet for Set 163-1","stack"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3021#2","3021","plate","Plate 2 x 3","touch"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","3034#1","3034","plate","Plate 2 x 8","touch"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","4084#1","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"122c01#2","122c01","wheel_holder","Plate Special 2 x 2 with Wheels Red","4084#4","4084","tyre","Tyre 21 x 8 Offset Tread Medium","tyre-hub"
"3021#1","3021","plate","Plate 2 x 3","3829a#1","3829a","other","Sticker Sheet for Set 163-1","stack"
"3021#2","3021","plate","Plate 2 x 3","3034#1","3034","plate","Plate 2 x 8","touch"
"3034#1","3034","plate","Plate 2 x 8","3794b#1","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"3034#1","3034","plate","Plate 2 x 8","3794b#2","3794b","plate","Plate Special 1 x 2 with 1 Stud with Groove (Jumper)","touch"
"4084#2","4084","tyre","Tyre 21 x 8 Offset Tread Medium","3829a#1","3829a","other","Sticker Sheet for Set 163-1","stack"
"4084#3","4084","tyre","Tyre 21 x 8 Offset Tread Medium","3829a#1","3829a","other","Sticker Sheet for Set 163-1","stack"
"3829a#1","3829a","other","Sticker Sheet for Set 163-1","3828#1","3828","other","3828","stack"
