part_num,color_id,quantity,is_spare,part_img_url
3737,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/373726.jpg
32062,0,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4109810.jpg
2780,0,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg
43093,1,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4206482.jpg
40379,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210856.jpg
40393,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4251119.jpg
30162,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211051.jpg
30031,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4261908.jpg
3021,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211043.jpg
2540,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210660.jpg
3176,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4225733.jpg
3038,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4218188.jpg
30228,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4261117.jpg
40378,288,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4260497.jpg
40373,288,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/288/40373.png
40374,288,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/288/40374.png
40375,288,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/288/40375.png
40395,288,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4260505.jpg
3001,288,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4260493.jpg
51689,288,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4260202.jpg
3701,288,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4260494.jpg
30377,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211658.jpg
30374,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211628.jpg
4095,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211887.jpg
32476,71,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4291514.jpg
6141,71,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211525.jpg
4032a,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211475.jpg
3713,71,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211622.jpg
32123b,71,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/6271165.jpg
23306,71,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4212074.jpg
42003,135,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4194025.jpg
32174,135,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4192711.jpg
32039,135,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4177427.jpg
30191,70,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4260500.jpg
4865a,70,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4245463.jpg
2555,70,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4255554.jpg
2432,70,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211219.jpg
4598,379,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4265058.jpg
32174,379,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4198400.jpg
40380c01,378,2,FALSE,https://cdn.rebrickable.com/media/parts/ldraw/378/40397.png
3020,19,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4114309.jpg
3660,19,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4118866.jpg
50990apr0002,47,2,FALSE,https://cdn.rebrickable.com/media/parts/photos/47/50990pb02-47-10bcfa8c-5f9e-4f76-8cf8-7ebabf747c74.jpg
30374,41,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/4124073.jpg
30374,42,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4124054.jpg
