part_num,color_id,quantity,is_spare,part_img_url
44728,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4277932.jpg
60476,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4535765.jpg
2653,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/265326.jpg
3710,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/371026.jpg
3460,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/346026.jpg
3021,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/302126.jpg
92280,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4598528.jpg
60470b,0,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/6310268.jpg
3298,0,3,FALSE,https://cdn.rebrickable.com/media/parts/elements/329826.jpg
3707,0,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/370726.jpg
15461,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/6055630.jpg
32054,0,1,TRUE,https://cdn.rebrickable.com/media/parts/elements/4107742.jpg
2780,0,3,TRUE,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg
61485,0,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4517986.jpg
6558,1,15,FALSE,https://cdn.rebrickable.com/media/parts/elements/4514553.jpg
98313,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/6012812.jpg
63965,72,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4538721.jpg
99780,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/6000606.jpg
3010,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211103.jpg
87081,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4558959.jpg
2877,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210636.jpg
61780,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4520307.jpg
15400,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/6048898.jpg
3666,72,6,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211056.jpg
3795,72,1,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211002.jpg
3034,72,4,FALSE,https://cdn.rebrickable.com/media/parts/elements/4210997.jpg
3032,72,2,FALSE,https://cdn.rebrickable.com/media/parts/elements/4211115.jpg
